match_id,match_date,player_id,model_prob,pinnacle_odds,pinnacle_implied,edge,kelly_stake,bet,actual_won,pnl,surface_name,tier_name
26141,2024-06-17,383,0.7509,1.2,0.8333,-0.0824,0.0,False,0,0.0,Grass,ATP 500
26142,2024-06-24,540,0.6221,1.75,0.5714,0.0507,0.0,False,1,0.0,Grass,ATP 500
26142,2024-06-24,426,0.3779,2.21,0.4525,-0.0746,0.0,False,0,0.0,Grass,ATP 500
26143,2024-06-24,426,0.7556,1.73,0.578,0.1776,0.0,False,1,0.0,Grass,ATP 500
26143,2024-06-24,769,0.2444,2.24,0.4464,-0.202,0.0,False,0,0.0,Grass,ATP 500
26144,2024-06-24,540,0.6175,1.93,0.5181,0.0994,0.0,False,1,0.0,Grass,ATP 500
26144,2024-06-24,69,0.3825,1.97,0.5076,-0.1251,0.0,False,0,0.0,Grass,ATP 500
26145,2024-06-24,769,0.2099,3.27,0.3058,-0.0959,0.0,False,1,0.0,Grass,ATP 500
26145,2024-06-24,641,0.7901,1.39,0.7194,0.0707,0.0,False,0,0.0,Grass,ATP 500
26146,2024-06-24,426,0.5122,2.23,0.4484,0.0638,0.0,False,1,0.0,Grass,ATP 500
26146,2024-06-24,703,0.4878,1.74,0.5747,-0.0869,0.0,False,0,0.0,Grass,ATP 500
26147,2024-06-24,540,0.6467,1.66,0.6024,0.0443,0.0,False,1,0.0,Grass,ATP 500
26147,2024-06-24,711,0.3533,2.36,0.4237,-0.0704,0.0,False,0,0.0,Grass,ATP 500
26148,2024-06-24,69,0.4381,2.0,0.5,-0.0619,0.0,False,1,0.0,Grass,ATP 500
26148,2024-06-24,31,0.5619,1.91,0.5236,0.0383,0.0,False,0,0.0,Grass,ATP 500
26149,2024-06-24,641,0.5582,1.54,0.6494,-0.0912,0.0,False,1,0.0,Grass,ATP 500
26149,2024-06-24,645,0.4418,2.66,0.3759,0.0659,0.0,False,0,0.0,Grass,ATP 500
26150,2024-06-24,769,0.2976,1.74,0.5747,-0.2771,0.0,False,1,0.0,Grass,ATP 500
26150,2024-06-24,770,0.7024,2.22,0.4505,0.2519,0.0,False,0,0.0,Grass,ATP 500
26151,2024-06-24,703,0.3589,1.7,0.5882,-0.2293,0.0,False,1,0.0,Grass,ATP 500
26151,2024-06-24,58,0.6411,2.3,0.4348,0.2063,0.0,False,0,0.0,Grass,ATP 500
26152,2024-06-24,426,0.4284,1.85,0.5405,-0.1121,0.0,False,1,0.0,Grass,ATP 500
26152,2024-06-24,683,0.5716,2.07,0.4831,0.0885,0.0,False,0,0.0,Grass,ATP 500
26153,2024-06-24,711,0.5551,1.47,0.6803,-0.1252,0.0,False,1,0.0,Grass,ATP 500
26153,2024-06-24,122,0.4449,2.92,0.3425,0.1024,0.0,False,0,0.0,Grass,ATP 500
26154,2024-06-24,540,0.6534,1.58,0.6329,0.0205,0.0,False,1,0.0,Grass,ATP 500
26154,2024-06-24,693,0.3466,2.56,0.3906,-0.044,0.0,False,0,0.0,Grass,ATP 500
26155,2024-06-24,69,0.5113,1.36,0.7353,-0.224,0.0,False,1,0.0,Grass,ATP 500
26155,2024-06-24,202,0.4887,3.48,0.2874,0.2013,0.0,False,0,0.0,Grass,ATP 500
26156,2024-06-24,31,0.4168,2.43,0.4115,0.0053,0.0,False,1,0.0,Grass,ATP 500
26156,2024-06-24,497,0.5832,1.63,0.6135,-0.0303,0.0,False,0,0.0,Grass,ATP 500
26157,2024-06-24,645,0.5389,1.78,0.5618,-0.0229,0.0,False,1,0.0,Grass,ATP 500
26157,2024-06-24,650,0.4611,2.15,0.4651,-0.004,0.0,False,0,0.0,Grass,ATP 500
26158,2024-06-24,769,0.2807,1.93,0.5181,-0.2374,0.0,False,1,0.0,Grass,ATP 500
26158,2024-06-24,445,0.7193,1.95,0.5128,0.2065,0.0,False,0,0.0,Grass,ATP 500
26159,2024-06-24,770,0.3029,2.21,0.4525,-0.1496,0.0,False,1,0.0,Grass,ATP 500
26159,2024-06-24,420,0.6971,1.74,0.5747,0.1224,0.0,False,0,0.0,Grass,ATP 500
26161,2024-06-24,426,0.6079,1.5,0.6667,-0.0588,0.0,False,1,0.0,Grass,ATP 500
26161,2024-06-24,264,0.3921,2.76,0.3623,0.0298,0.0,False,0,0.0,Grass,ATP 500
26162,2024-06-24,683,0.5967,1.54,0.6494,-0.0527,0.0,False,1,0.0,Grass,ATP 500
26162,2024-06-24,539,0.4033,2.62,0.3817,0.0216,0.0,False,0,0.0,Grass,ATP 500
26163,2024-06-24,711,0.3723,2.55,0.3922,-0.0199,0.0,False,1,0.0,Grass,ATP 500
26163,2024-06-24,429,0.6277,1.57,0.6369,-0.0092,0.0,False,0,0.0,Grass,ATP 500
26164,2024-06-24,122,0.5028,2.98,0.3356,0.1672,0.0,False,1,0.0,Grass,ATP 500
26164,2024-06-24,630,0.4972,1.44,0.6944,-0.1972,0.0,False,0,0.0,Grass,ATP 500
26165,2024-06-24,693,0.6838,2.16,0.463,0.2208,0.0,False,1,0.0,Grass,ATP 500
26165,2024-06-24,501,0.3162,1.77,0.565,-0.2488,0.0,False,0,0.0,Grass,ATP 500
26166,2024-06-24,69,0.5881,1.38,0.7246,-0.1365,0.0,False,1,0.0,Grass,ATP 500
26166,2024-06-24,116,0.4119,3.26,0.3067,0.1052,0.0,False,0,0.0,Grass,ATP 500
26169,2024-06-24,214,0.8223,1.22,0.8197,0.0026,0.0,False,1,0.0,Grass,ATP 500
26169,2024-06-24,578,0.1777,4.97,0.2012,-0.0235,0.0,False,0,0.0,Grass,ATP 500
26170,2024-06-24,214,0.7821,1.23,0.813,-0.0309,0.0,False,1,0.0,Grass,ATP 500
26170,2024-06-24,586,0.2179,4.81,0.2079,0.01,0.0,False,0,0.0,Grass,ATP 500
26171,2024-06-24,578,0.3572,1.76,0.5682,-0.211,0.0,False,1,0.0,Grass,ATP 500
26171,2024-06-24,721,0.6428,2.19,0.4566,0.1862,0.0,False,0,0.0,Grass,ATP 500
26172,2024-06-24,214,0.7958,1.22,0.8197,-0.0239,0.0,False,1,0.0,Grass,ATP 500
26172,2024-06-24,682,0.2042,4.83,0.207,-0.0028,0.0,False,0,0.0,Grass,ATP 500
26173,2024-06-24,721,0.4066,1.91,0.5236,-0.117,0.0,False,1,0.0,Grass,ATP 500
26173,2024-06-24,606,0.5934,1.99,0.5025,0.0909,0.0,False,0,0.0,Grass,ATP 500
26174,2024-06-24,578,0.3822,2.4,0.4167,-0.0345,0.0,False,1,0.0,Grass,ATP 500
26174,2024-06-24,505,0.6178,1.65,0.6061,0.0117,0.0,False,0,0.0,Grass,ATP 500
26175,2024-06-24,586,0.6404,1.87,0.5348,0.1056,0.0,False,1,0.0,Grass,ATP 500
26175,2024-06-24,124,0.3596,2.04,0.4902,-0.1306,0.0,False,0,0.0,Grass,ATP 500
26176,2024-06-24,214,0.766,1.17,0.8547,-0.0887,0.0,False,1,0.0,Grass,ATP 500
26176,2024-06-24,511,0.234,5.88,0.1701,0.0639,0.0,False,0,0.0,Grass,ATP 500
26177,2024-06-24,586,0.2938,2.46,0.4065,-0.1127,0.0,False,1,0.0,Grass,ATP 500
26177,2024-06-24,379,0.7062,1.62,0.6173,0.0889,0.0,False,0,0.0,Grass,ATP 500
26178,2024-06-24,505,0.433,1.56,0.641,-0.208,0.0,False,1,0.0,Grass,ATP 500
26178,2024-06-24,588,0.567,2.6,0.3846,0.1824,0.0,False,0,0.0,Grass,ATP 500
26179,2024-06-24,606,0.7902,1.3,0.7692,0.021,0.0,False,1,0.0,Grass,ATP 500
26179,2024-06-24,771,0.2098,3.89,0.2571,-0.0473,0.0,False,0,0.0,Grass,ATP 500
26180,2024-06-24,721,0.7384,1.65,0.6061,0.1323,0.0,False,1,0.0,Grass,ATP 500
26180,2024-06-24,1147,0.2616,2.4,0.4167,-0.1551,0.0,False,0,0.0,Grass,ATP 500
26181,2024-06-24,124,0.2952,2.96,0.3378,-0.0426,0.0,False,1,0.0,Grass,ATP 500
26181,2024-06-24,494,0.7048,1.46,0.6849,0.0199,0.0,False,0,0.0,Grass,ATP 500
26182,2024-06-24,578,0.3384,2.38,0.4202,-0.0818,0.0,False,1,0.0,Grass,ATP 500
26182,2024-06-24,446,0.6616,1.65,0.6061,0.0555,0.0,False,0,0.0,Grass,ATP 500
26183,2024-06-24,682,0.4148,2.38,0.4202,-0.0054,0.0,False,1,0.0,Grass,ATP 500
26183,2024-06-24,465,0.5852,1.66,0.6024,-0.0172,0.0,False,0,0.0,Grass,ATP 500
26184,2024-06-24,494,0.412,1.76,0.5682,-0.1562,0.0,False,1,0.0,Grass,ATP 500
26184,2024-06-24,592,0.588,2.17,0.4608,0.1272,0.0,False,0,0.0,Grass,ATP 500
26185,2024-06-24,771,0.2141,2.3,0.4348,-0.2207,0.0,False,1,0.0,Grass,ATP 500
26185,2024-06-24,761,0.7859,1.67,0.5988,0.1871,0.0,False,0,0.0,Grass,ATP 500
26187,2024-06-24,606,0.5752,2.25,0.4444,0.1308,0.0,False,1,0.0,Grass,ATP 500
26187,2024-06-24,580,0.4248,1.71,0.5848,-0.16,0.0,False,0,0.0,Grass,ATP 500
26188,2024-06-24,721,0.7563,2.23,0.4484,0.3079,0.0,False,1,0.0,Grass,ATP 500
26188,2024-06-24,773,0.2437,1.72,0.5814,-0.3377,0.0,False,0,0.0,Grass,ATP 500
26190,2024-06-24,124,0.5383,1.52,0.6579,-0.1196,0.0,False,1,0.0,Grass,ATP 500
26190,2024-06-24,217,0.4617,2.69,0.3717,0.09,0.0,False,0,0.0,Grass,ATP 500
26191,2024-06-24,578,0.4786,1.59,0.6289,-0.1503,0.0,False,1,0.0,Grass,ATP 500
26191,2024-06-24,417,0.5214,2.5,0.4,0.1214,0.0,False,0,0.0,Grass,ATP 500
26192,2024-06-24,465,0.3212,2.82,0.3546,-0.0334,0.0,False,1,0.0,Grass,ATP 500
26192,2024-06-24,425,0.6788,1.48,0.6757,0.0031,0.0,False,0,0.0,Grass,ATP 500
26193,2024-06-24,511,0.7318,1.63,0.6135,0.1183,0.0,False,1,0.0,Grass,ATP 500
26193,2024-06-24,1139,0.2682,2.42,0.4132,-0.145,0.0,False,0,0.0,Grass,ATP 500
26194,2024-06-24,446,0.8419,1.36,0.7353,0.1066,0.0,False,1,0.0,Grass,ATP 500
26194,2024-06-24,1148,0.1581,3.34,0.2994,-0.1413,0.0,False,0,0.0,Grass,ATP 500
26195,2024-06-24,586,0.47,2.35,0.4255,0.0445,0.0,False,1,0.0,Grass,ATP 500
26195,2024-06-24,695,0.53,1.65,0.6061,-0.0761,0.0,False,0,0.0,Grass,ATP 500
26196,2024-07-01,512,0.8861,1.01,0.9901,-0.104,0.0,False,1,0.0,Grass,Grand Slam
26196,2024-07-01,420,0.1139,43.93,0.0228,0.0911,0.0,False,0,0.0,Grass,Grand Slam
26197,2024-07-01,442,0.6681,1.21,0.8264,-0.1583,0.0,False,1,0.0,Grass,Grand Slam
26197,2024-07-01,147,0.3319,5.11,0.1957,0.1362,0.0,False,0,0.0,Grass,Grand Slam
26198,2024-07-01,505,0.7429,1.12,0.8929,-0.15,0.0,False,1,0.0,Grass,Grand Slam
26198,2024-07-01,547,0.2571,7.73,0.1294,0.1277,0.0,False,0,0.0,Grass,Grand Slam
26200,2024-07-01,365,0.4562,1.58,0.6329,-0.1767,0.0,False,1,0.0,Grass,Grand Slam
26200,2024-07-01,98,0.5438,2.56,0.3906,0.1532,0.0,False,0,0.0,Grass,Grand Slam
26201,2024-07-01,424,0.6618,2.06,0.4854,0.1764,0.0,False,1,0.0,Grass,Grand Slam
26201,2024-07-01,1115,0.3382,1.86,0.5376,-0.1994,0.0,False,0,0.0,Grass,Grand Slam
26202,2024-07-01,319,0.306,1.82,0.5495,-0.2435,0.0,False,1,0.0,Grass,Grand Slam
26202,2024-07-01,703,0.694,2.11,0.4739,0.2201,0.0,False,0,0.0,Grass,Grand Slam
26203,2024-07-01,641,0.7189,1.34,0.7463,-0.0274,0.0,False,1,0.0,Grass,Grand Slam
26203,2024-07-01,778,0.2811,3.63,0.2755,0.0056,0.0,False,0,0.0,Grass,Grand Slam
26204,2024-07-01,14,0.8158,1.05,0.9524,-0.1366,0.0,False,1,0.0,Grass,Grand Slam
26204,2024-07-01,99,0.1842,14.72,0.0679,0.1163,0.0,False,0,0.0,Grass,Grand Slam
26205,2024-07-01,682,0.5235,1.9,0.5263,-0.0028,0.0,False,1,0.0,Grass,Grand Slam
26205,2024-07-01,144,0.4765,2.01,0.4975,-0.021,0.0,False,0,0.0,Grass,Grand Slam
26206,2024-07-01,29,0.6644,1.67,0.5988,0.0656,0.0,False,1,0.0,Grass,Grand Slam
26206,2024-07-01,1147,0.3356,2.35,0.4255,-0.0899,0.0,False,0,0.0,Grass,Grand Slam
26207,2024-07-01,69,0.6187,1.6,0.625,-0.0063,0.0,False,1,0.0,Grass,Grand Slam
26207,2024-07-01,58,0.3813,2.51,0.3984,-0.0171,0.0,False,0,0.0,Grass,Grand Slam
26210,2024-07-01,596,0.553,2.31,0.4329,0.1201,0.0,False,1,0.0,Grass,Grand Slam
26210,2024-07-01,551,0.447,1.69,0.5917,-0.1447,0.0,False,0,0.0,Grass,Grand Slam
26211,2024-07-01,340,0.8525,1.04,0.9615,-0.109,0.0,False,1,0.0,Grass,Grand Slam
26211,2024-07-01,649,0.1475,19.96,0.0501,0.0974,0.0,False,0,0.0,Grass,Grand Slam
26212,2024-07-01,543,0.8896,1.01,0.9901,-0.1005,0.0,False,1,0.0,Grass,Grand Slam
26212,2024-07-01,719,0.1104,43.46,0.023,0.0874,0.0,False,0,0.0,Grass,Grand Slam
26213,2024-07-01,586,0.4911,1.79,0.5587,-0.0676,0.0,False,1,0.0,Grass,Grand Slam
26213,2024-07-01,426,0.5089,2.14,0.4673,0.0416,0.0,False,0,0.0,Grass,Grand Slam
26214,2024-07-01,17,0.6532,1.61,0.6211,0.0321,0.0,False,1,0.0,Grass,Grand Slam
26214,2024-07-01,612,0.3468,2.49,0.4016,-0.0548,0.0,False,0,0.0,Grass,Grand Slam
26215,2024-07-01,269,0.5138,1.76,0.5682,-0.0544,0.0,False,1,0.0,Grass,Grand Slam
26215,2024-07-01,692,0.4862,2.19,0.4566,0.0296,0.0,False,0,0.0,Grass,Grand Slam
26216,2024-07-01,542,0.5668,1.17,0.8547,-0.2879,0.0,False,1,0.0,Grass,Grand Slam
26216,2024-07-01,588,0.4332,5.92,0.1689,0.2643,0.0,False,0,0.0,Grass,Grand Slam
26217,2024-07-01,289,0.6294,1.24,0.8065,-0.1771,0.0,False,1,0.0,Grass,Grand Slam
26217,2024-07-01,631,0.3706,4.62,0.2165,0.1541,0.0,False,0,0.0,Grass,Grand Slam
26218,2024-07-01,589,0.5583,1.64,0.6098,-0.0515,0.0,False,1,0.0,Grass,Grand Slam
26218,2024-07-01,217,0.4417,2.47,0.4049,0.0368,0.0,False,0,0.0,Grass,Grand Slam
26219,2024-07-01,497,0.631,1.13,0.885,-0.254,0.0,False,1,0.0,Grass,Grand Slam
26219,2024-07-01,693,0.369,7.37,0.1357,0.2333,0.0,False,0,0.0,Grass,Grand Slam
26220,2024-07-01,333,0.8572,1.05,0.9524,-0.0952,0.0,False,1,0.0,Grass,Grand Slam
26220,2024-07-01,539,0.1428,15.23,0.0657,0.0771,0.0,False,0,0.0,Grass,Grand Slam
26221,2024-07-01,559,0.2868,2.33,0.4292,-0.1424,0.0,False,1,0.0,Grass,Grand Slam
26221,2024-07-01,578,0.7132,1.68,0.5952,0.118,0.0,False,0,0.0,Grass,Grand Slam
26222,2024-07-01,585,0.4206,2.98,0.3356,0.085,0.0,False,1,0.0,Grass,Grand Slam
26222,2024-07-01,576,0.5794,1.45,0.6897,-0.1103,0.0,False,0,0.0,Grass,Grand Slam
26223,2024-07-01,379,0.6447,1.44,0.6944,-0.0497,0.0,False,1,0.0,Grass,Grand Slam
26223,2024-07-01,711,0.3553,3.03,0.33,0.0253,0.0,False,0,0.0,Grass,Grand Slam
26224,2024-07-01,446,0.5782,1.09,0.9174,-0.3392,0.0,False,1,0.0,Grass,Grand Slam
26224,2024-07-01,761,0.4218,9.33,0.1072,0.3146,0.0,False,0,0.0,Grass,Grand Slam
26225,2024-07-01,31,0.7366,1.28,0.7812,-0.0446,0.0,False,1,0.0,Grass,Grand Slam
26225,2024-07-01,445,0.2634,4.22,0.237,0.0264,0.0,False,0,0.0,Grass,Grand Slam
26226,2024-07-01,122,0.6693,2.2,0.4545,0.2148,0.0,False,1,0.0,Grass,Grand Slam
26226,2024-07-01,690,0.3307,1.75,0.5714,-0.2407,0.0,False,0,0.0,Grass,Grand Slam
26227,2024-07-01,308,0.8439,1.45,0.6897,0.1542,0.0,False,1,0.0,Grass,Grand Slam
26227,2024-07-01,486,0.1561,3.0,0.3333,-0.1772,0.0,False,0,0.0,Grass,Grand Slam
26228,2024-07-01,772,0.1481,24.44,0.0409,0.1072,0.0,False,1,0.0,Grass,Grand Slam
26228,2024-07-01,123,0.8519,1.03,0.9709,-0.119,0.0,False,0,0.0,Grass,Grand Slam
26229,2024-07-01,770,0.5553,1.26,0.7937,-0.2384,0.0,False,1,0.0,Grass,Grand Slam
26229,2024-07-01,484,0.4447,4.29,0.2331,0.2116,0.0,False,0,0.0,Grass,Grand Slam
26230,2024-07-01,683,0.7709,1.38,0.7246,0.0463,0.0,False,1,0.0,Grass,Grand Slam
26230,2024-07-01,700,0.2291,3.31,0.3021,-0.073,0.0,False,0,0.0,Grass,Grand Slam
26231,2024-07-01,548,0.8505,1.11,0.9009,-0.0504,0.0,False,1,0.0,Grass,Grand Slam
26231,2024-07-01,501,0.1495,8.12,0.1232,0.0263,0.0,False,0,0.0,Grass,Grand Slam
26233,2024-07-01,124,0.5187,1.84,0.5435,-0.0248,0.0,False,1,0.0,Grass,Grand Slam
26233,2024-07-01,597,0.4813,2.08,0.4808,0.0005,0.0,False,0,0.0,Grass,Grand Slam
26234,2024-07-01,465,0.5632,1.63,0.6135,-0.0503,0.0,False,1,0.0,Grass,Grand Slam
26234,2024-07-01,444,0.4368,2.45,0.4082,0.0286,0.0,False,0,0.0,Grass,Grand Slam
26235,2024-07-01,440,0.8601,1.07,0.9346,-0.0745,0.0,False,1,0.0,Grass,Grand Slam
26235,2024-07-01,276,0.1399,12.14,0.0824,0.0575,0.0,False,0,0.0,Grass,Grand Slam
26236,2024-07-01,214,0.8224,1.07,0.9346,-0.1122,0.0,False,1,0.0,Grass,Grand Slam
26236,2024-07-01,546,0.1776,12.2,0.082,0.0956,0.0,False,0,0.0,Grass,Grand Slam
26237,2024-07-01,580,0.5406,1.39,0.7194,-0.1788,0.0,False,1,0.0,Grass,Grand Slam
26237,2024-07-01,16,0.4594,3.26,0.3067,0.1527,0.0,False,0,0.0,Grass,Grand Slam
26238,2024-07-01,606,0.6059,2.25,0.4444,0.1615,0.0,False,1,0.0,Grass,Grand Slam
26238,2024-07-01,645,0.3941,1.72,0.5814,-0.1873,0.0,False,0,0.0,Grass,Grand Slam
26239,2024-07-01,540,0.7944,1.39,0.7194,0.075,0.0,False,1,0.0,Grass,Grand Slam
26239,2024-07-01,341,0.2056,3.26,0.3067,-0.1011,0.0,False,0,0.0,Grass,Grand Slam
26240,2024-07-01,579,0.8554,1.04,0.9615,-0.1061,0.0,False,1,0.0,Grass,Grand Slam
26240,2024-07-01,18,0.1446,17.24,0.058,0.0866,0.0,False,0,0.0,Grass,Grand Slam
26241,2024-07-01,425,0.6888,1.08,0.9259,-0.2371,0.0,False,1,0.0,Grass,Grand Slam
26241,2024-07-01,686,0.3112,11.01,0.0908,0.2204,0.0,False,0,0.0,Grass,Grand Slam
26242,2024-07-01,494,0.8303,1.19,0.8403,-0.01,0.0,False,1,0.0,Grass,Grand Slam
26242,2024-07-01,1148,0.1697,5.52,0.1812,-0.0115,0.0,False,0,0.0,Grass,Grand Slam
26243,2024-07-01,195,0.8565,1.03,0.9709,-0.1144,0.0,False,1,0.0,Grass,Grand Slam
26243,2024-07-01,202,0.1435,25.24,0.0396,0.1039,0.0,False,0,0.0,Grass,Grand Slam
26244,2024-07-01,329,0.854,1.05,0.9524,-0.0984,0.0,False,1,0.0,Grass,Grand Slam
26244,2024-07-01,146,0.146,14.36,0.0696,0.0764,0.0,False,0,0.0,Grass,Grand Slam
26245,2024-07-01,684,0.66,1.43,0.6993,-0.0393,0.0,False,1,0.0,Grass,Grand Slam
26245,2024-07-01,584,0.34,3.1,0.3226,0.0174,0.0,False,0,0.0,Grass,Grand Slam
26246,2024-07-01,577,0.5841,1.74,0.5747,0.0094,0.0,False,1,0.0,Grass,Grand Slam
26246,2024-07-01,30,0.4159,2.22,0.4505,-0.0346,0.0,False,0,0.0,Grass,Grand Slam
26247,2024-07-01,555,0.3752,1.76,0.5682,-0.193,0.0,False,1,0.0,Grass,Grand Slam
26247,2024-07-01,592,0.6248,2.19,0.4566,0.1682,0.0,False,0,0.0,Grass,Grand Slam
26249,2024-07-01,63,0.2902,1.55,0.6452,-0.355,0.0,False,1,0.0,Grass,Grand Slam
26249,2024-07-01,417,0.7098,2.59,0.3861,0.3237,0.0,False,0,0.0,Grass,Grand Slam
26250,2024-07-01,264,0.3545,2.45,0.4082,-0.0537,0.0,False,1,0.0,Grass,Grand Slam
26250,2024-07-01,721,0.6455,1.63,0.6135,0.032,0.0,False,0,0.0,Grass,Grand Slam
26251,2024-07-01,383,0.8012,1.06,0.9434,-0.1422,0.0,False,1,0.0,Grass,Grand Slam
26251,2024-07-01,3,0.1988,13.99,0.0715,0.1273,0.0,False,0,0.0,Grass,Grand Slam
26253,2024-07-01,511,0.6124,2.3,0.4348,0.1776,0.0,False,1,0.0,Grass,Grand Slam
26253,2024-07-01,769,0.3876,1.7,0.5882,-0.2006,0.0,False,0,0.0,Grass,Grand Slam
26254,2024-07-01,290,0.2581,1.87,0.5348,-0.2767,0.0,False,1,0.0,Grass,Grand Slam
26254,2024-07-01,429,0.7419,2.05,0.4878,0.2541,0.0,False,0,0.0,Grass,Grand Slam
26255,2024-07-01,335,0.7779,1.18,0.8475,-0.0696,0.0,False,1,0.0,Grass,Grand Slam
26255,2024-07-01,280,0.2221,5.74,0.1742,0.0479,0.0,False,0,0.0,Grass,Grand Slam
26257,2024-07-01,504,0.4844,1.33,0.7519,-0.2675,0.0,False,1,0.0,Grass,Grand Slam
26257,2024-07-01,297,0.5156,3.65,0.274,0.2416,0.0,False,0,0.0,Grass,Grand Slam
26258,2024-07-01,773,0.5584,1.49,0.6711,-0.1127,0.0,False,1,0.0,Grass,Grand Slam
26258,2024-07-01,766,0.4416,2.84,0.3521,0.0895,0.0,False,0,0.0,Grass,Grand Slam
26259,2024-07-01,32,0.8893,1.03,0.9709,-0.0816,0.0,False,1,0.0,Grass,Grand Slam
26259,2024-07-01,581,0.1107,22.53,0.0444,0.0663,0.0,False,0,0.0,Grass,Grand Slam
26260,2024-07-01,512,0.7463,1.18,0.8475,-0.1012,0.0,False,1,0.0,Grass,Grand Slam
26260,2024-07-01,442,0.2537,5.63,0.1776,0.0761,0.0,False,0,0.0,Grass,Grand Slam
26261,2024-07-01,505,0.291,2.42,0.4132,-0.1222,0.0,False,1,0.0,Grass,Grand Slam
26261,2024-07-01,469,0.709,1.64,0.6098,0.0992,0.0,False,0,0.0,Grass,Grand Slam
26262,2024-07-01,365,0.6589,1.15,0.8696,-0.2107,0.0,False,1,0.0,Grass,Grand Slam
26262,2024-07-01,424,0.3411,6.36,0.1572,0.1839,0.0,False,0,0.0,Grass,Grand Slam
26263,2024-07-01,641,0.7133,1.74,0.5747,0.1386,0.0,False,1,0.0,Grass,Grand Slam
26263,2024-07-01,319,0.2867,2.22,0.4505,-0.1638,0.0,False,0,0.0,Grass,Grand Slam
26264,2024-07-01,14,0.7738,1.15,0.8696,-0.0958,0.0,False,1,0.0,Grass,Grand Slam
26264,2024-07-01,682,0.2262,6.52,0.1534,0.0728,0.0,False,0,0.0,Grass,Grand Slam
26265,2024-07-01,69,0.7243,1.4,0.7143,0.01,0.0,False,1,0.0,Grass,Grand Slam
26265,2024-07-01,29,0.2757,3.22,0.3106,-0.0349,0.0,False,0,0.0,Grass,Grand Slam
26267,2024-07-01,340,0.8275,1.03,0.9709,-0.1434,0.0,False,1,0.0,Grass,Grand Slam
26267,2024-07-01,596,0.1725,20.98,0.0477,0.1248,0.0,False,0,0.0,Grass,Grand Slam
26268,2024-07-01,543,0.8418,1.03,0.9709,-0.1291,0.0,False,1,0.0,Grass,Grand Slam
26268,2024-07-01,586,0.1582,25.77,0.0388,0.1194,0.0,False,0,0.0,Grass,Grand Slam
26269,2024-07-01,269,0.6266,1.49,0.6711,-0.0445,0.0,False,1,0.0,Grass,Grand Slam
26269,2024-07-01,17,0.3734,2.84,0.3521,0.0213,0.0,False,0,0.0,Grass,Grand Slam
26270,2024-07-01,542,0.4085,1.74,0.5747,-0.1662,0.0,False,1,0.0,Grass,Grand Slam
26270,2024-07-01,289,0.5915,2.22,0.4505,0.141,0.0,False,0,0.0,Grass,Grand Slam
26271,2024-07-01,497,0.7191,1.27,0.7874,-0.0683,0.0,False,1,0.0,Grass,Grand Slam
26271,2024-07-01,589,0.2809,4.24,0.2358,0.0451,0.0,False,0,0.0,Grass,Grand Slam
26272,2024-07-01,333,0.8586,1.1,0.9091,-0.0505,0.0,False,1,0.0,Grass,Grand Slam
26272,2024-07-01,559,0.1414,9.25,0.1081,0.0333,0.0,False,0,0.0,Grass,Grand Slam
26273,2024-07-01,379,0.7842,1.37,0.7299,0.0543,0.0,False,1,0.0,Grass,Grand Slam
26273,2024-07-01,585,0.2158,3.39,0.295,-0.0792,0.0,False,0,0.0,Grass,Grand Slam
26274,2024-07-01,31,0.4909,1.6,0.625,-0.1341,0.0,False,1,0.0,Grass,Grand Slam
26274,2024-07-01,446,0.5091,2.52,0.3968,0.1123,0.0,False,0,0.0,Grass,Grand Slam
26275,2024-07-01,122,0.3081,5.15,0.1942,0.1139,0.0,False,1,0.0,Grass,Grand Slam
26275,2024-07-01,308,0.6919,1.21,0.8264,-0.1345,0.0,False,0,0.0,Grass,Grand Slam
26276,2024-07-01,772,0.3605,2.93,0.3413,0.0192,0.0,False,1,0.0,Grass,Grand Slam
26276,2024-07-01,770,0.6395,1.47,0.6803,-0.0408,0.0,False,0,0.0,Grass,Grand Slam
26277,2024-07-01,548,0.6928,1.25,0.8,-0.1072,0.0,False,1,0.0,Grass,Grand Slam
26277,2024-07-01,683,0.3072,4.44,0.2252,0.082,0.0,False,0,0.0,Grass,Grand Slam
26279,2024-07-01,465,0.2094,4.56,0.2193,-0.0099,0.0,False,1,0.0,Grass,Grand Slam
26279,2024-07-01,440,0.7906,1.24,0.8065,-0.0159,0.0,False,0,0.0,Grass,Grand Slam
26280,2024-07-01,214,0.8297,1.08,0.9259,-0.0962,0.0,False,1,0.0,Grass,Grand Slam
26280,2024-07-01,580,0.1703,10.68,0.0936,0.0767,0.0,False,0,0.0,Grass,Grand Slam
26281,2024-07-01,540,0.6137,1.34,0.7463,-0.1326,0.0,False,1,0.0,Grass,Grand Slam
26281,2024-07-01,606,0.3863,3.6,0.2778,0.1085,0.0,False,0,0.0,Grass,Grand Slam
26282,2024-07-01,425,0.2884,3.47,0.2882,0.0002,0.0,False,1,0.0,Grass,Grand Slam
26282,2024-07-01,579,0.7116,1.36,0.7353,-0.0237,0.0,False,0,0.0,Grass,Grand Slam
26283,2024-07-01,195,0.8227,1.11,0.9009,-0.0782,0.0,False,1,0.0,Grass,Grand Slam
26283,2024-07-01,494,0.1773,8.05,0.1242,0.0531,0.0,False,0,0.0,Grass,Grand Slam
26284,2024-07-01,684,0.2011,4.37,0.2288,-0.0277,0.0,False,1,0.0,Grass,Grand Slam
