match_id,match_date,winner_id,loser_id,court_speed_index,round_numeric,best_of,tier_numeric,surface_Hard,surface_Clay,surface_Grass,tier_Grand_Slam,tier_Masters_1000,tier_ATP_500,tier_ATP_250,tier_Challenger,p1_is_winner,d_elo_overall,d_elo_surface,d_atp_rank,d_surface_win_rate,d_recent_form_10,d_serve_rating,d_return_rating,serve_vs_return,d_ace_rate,d_bp_save_rate,d_days_rest,d_matches_last_14d,p1_matches_14d,p2_matches_14d,h2h_overall,h2h_surface,h2h_surface_3y,winner_won
13806,2019-08-26,37,95,42.0,1,5,5,1,0,0,1,0,0,0,0,0,-152.7700000000002,-173.56999999999994,-197,1499.40625,0.0,1437.2585714285715,1462.7414285714285,12.741428571428564,1491.4285714285713,1433.9022683665542,756,-1,0,1,0.5,0.5,0.5,0
13807,2019-08-26,142,342,42.0,1,5,5,1,0,0,1,0,0,0,0,1,160.75,94.29999999999995,36,-1499.642857142857,0.10000000000000003,0.0,0.0,0.0,0.0,0.0,-196,0,0,0,1.0,1.0,1.0,1
13807,2019-08-26,142,342,42.0,1,5,5,1,0,0,1,0,0,0,0,0,-160.75,-94.29999999999995,-36,1499.642857142857,-0.10000000000000003,0.0,0.0,0.0,0.0,0.0,196,0,0,0,0.0,0.0,0.0,0
13808,2019-08-26,10,304,42.0,1,5,5,1,0,0,1,0,0,0,0,1,-29.75,-30.24000000000001,-59,0.011111111111111127,-0.10000000000000003,-4.611666666666665,4.6116666666666575,25.846333333333327,3.0,-5.744949494949495,7,0,0,0,0.5,0.5,0.5,1
13808,2019-08-26,10,304,42.0,1,5,5,1,0,0,1,0,0,0,0,0,29.75,30.24000000000001,59,-0.011111111111111127,0.10000000000000003,4.611666666666665,-4.6116666666666575,25.846333333333334,-3.0,5.744949494949495,-7,0,0,0,0.5,0.5,0.5,0
13809,2019-08-26,84,1,42.0,1,5,5,1,0,0,1,0,0,0,0,1,591.1399999999999,463.1400000000001,58,0.33999999999999997,0.4,-1.4339393939393972,-3.1115151515151602,33.05539393939394,2.55,-8.279712711530877,14,-3,0,3,1.0,0.5,0.5,1
13809,2019-08-26,84,1,42.0,1,5,5,1,0,0,1,0,0,0,0,0,-591.1399999999999,-463.1400000000001,-58,-0.33999999999999997,-0.4,1.4339393939393972,3.1115151515151602,37.6008484848485,-2.55,8.279712711530877,-14,3,3,0,0.0,0.5,0.5,0
13810,2019-08-26,32,506,42.0,2,5,5,1,0,0,1,0,0,0,0,1,417.03,445.8700000000001,55,0.33720930232558144,0.20000000000000007,1.5990129870129977,-1.599012987012987,37.19044155844156,3.5974025974025983,15.092708878423167,0,2,4,2,0.5,0.5,0.5,1
13810,2019-08-26,32,506,42.0,2,5,5,1,0,0,1,0,0,0,0,0,-417.03,-445.8700000000001,-55,-0.33720930232558144,-0.20000000000000007,-1.5990129870129977,1.599012987012987,37.19044155844155,-3.5974025974025983,-15.092708878423167,0,-2,2,4,0.5,0.5,0.5,0
13811,2019-08-26,115,99,42.0,2,5,5,1,0,0,1,0,0,0,0,1,-135.8499999999999,-171.42999999999984,-82,-0.2342657342657343,-0.2,-2.4845000000000113,2.484499999999997,20.51149999999999,2.666666666666667,-3.6075036075036024,-7,1,2,1,0.5,0.5,0.5,1
13811,2019-08-26,115,99,42.0,2,5,5,1,0,0,1,0,0,0,0,0,135.8499999999999,171.42999999999984,82,0.2342657342657343,0.2,2.4845000000000113,-2.484499999999997,20.511500000000005,-2.666666666666667,3.6075036075036024,7,-1,1,2,0.5,0.5,0.5,0
13812,2019-08-26,29,4,42.0,2,5,5,1,0,0,1,0,0,0,0,1,54.950000000000045,111.22000000000003,50,0.13221153846153844,-0.19999999999999996,9.659124999999989,-9.659124999999992,32.49337500000001,5.5625,-2.6820054945054963,7,0,2,2,1.0,0.5,0.5,1
13812,2019-08-26,29,4,42.0,2,5,5,1,0,0,1,0,0,0,0,0,-54.950000000000045,-111.22000000000003,-50,-0.13221153846153844,0.19999999999999996,-9.659124999999989,9.659124999999992,32.493375000000015,-5.5625,2.6820054945054963,-7,0,2,2,0.0,0.5,0.5,0
13813,2019-08-26,74,505,42.0,2,5,5,1,0,0,1,0,0,0,0,1,-248.16000000000008,-140.22000000000003,-85,-0.09999999999999998,-0.29999999999999993,-4.939261904761899,4.939261904761906,28.99026190476191,-1.0,-0.2995268620268803,28,-5,0,5,0.5,0.5,0.5,1
13813,2019-08-26,74,505,42.0,2,5,5,1,0,0,1,0,0,0,0,0,248.16000000000008,140.22000000000003,85,0.09999999999999998,0.29999999999999993,4.939261904761899,-4.939261904761906,28.9902619047619,1.0,0.2995268620268803,-28,5,5,0,0.5,0.5,0.5,0
13814,2019-08-26,495,367,42.0,2,5,5,1,0,0,1,0,0,0,0,1,-146.23000000000002,-192.21000000000004,-76,-0.6521739130434783,-0.3142857142857143,-8.092333333333343,8.092333333333329,31.887,-11.083333333333334,4.664830119375573,14,-2,0,2,0.5,0.5,0.5,1
13814,2019-08-26,495,367,42.0,2,5,5,1,0,0,1,0,0,0,0,0,146.23000000000002,192.21000000000004,76,0.6521739130434783,0.3142857142857143,8.092333333333343,-8.092333333333329,31.887000000000015,11.083333333333334,-4.664830119375573,-14,2,2,0,0.5,0.5,0.5,0
13815,2019-08-26,34,522,42.0,2,5,5,1,0,0,1,0,0,0,0,1,208.19000000000005,165.21000000000004,376,0.6052631578947368,0.7,-1437.1209230769232,-1462.8790769230768,12.879076923076923,-1496.6153846153845,-1442.230018598797,-350,1,1,0,0.5,0.5,0.5,1
13815,2019-08-26,34,522,42.0,2,5,5,1,0,0,1,0,0,0,0,0,-208.19000000000005,-165.21000000000004,-376,-0.6052631578947368,-0.7,1437.1209230769232,1462.8790769230768,12.879076923076916,1496.6153846153845,1442.230018598797,350,-1,0,1,0.5,0.5,0.5,0
13816,2019-08-26,68,124,42.0,2,5,5,1,0,0,1,0,0,0,0,1,-45.6099999999999,-191.07000000000016,-2,-0.23180076628352492,0.09999999999999998,6.3673863636363635,-4.662840909090924,25.53388636363635,11.585714285714285,13.743386243386254,-7,-2,2,4,0.0,0.0,0.5,1
13816,2019-08-26,68,124,42.0,2,5,5,1,0,0,1,0,0,0,0,0,45.6099999999999,191.07000000000016,2,0.23180076628352492,-0.09999999999999998,-6.3673863636363635,4.662840909090924,23.82934090909091,-11.585714285714285,-13.743386243386254,7,2,4,2,1.0,1.0,0.5,0
13817,2019-08-26,340,161,42.0,2,5,5,1,0,0,1,0,0,0,0,1,455.4100000000001,458.0400000000002,79,-1499.2295081967213,0.6,10.753216666666681,-10.75321666666667,30.631616666666687,8.075,-4.005673906989692,-14,6,6,0,0.5,0.5,0.5,1
13817,2019-08-26,340,161,42.0,2,5,5,1,0,0,1,0,0,0,0,0,-455.4100000000001,-458.0400000000002,-79,1499.2295081967213,-0.6,-10.753216666666681,10.75321666666667,30.631616666666677,-8.075,4.005673906989692,14,-6,0,6,0.5,0.5,0.5,0
13818,2019-08-26,13,108,42.0,2,5,5,1,0,0,1,0,0,0,0,1,513.6500000000001,513.6899999999998,96,0.4927536231884058,0.4,13.166317460317472,-13.166317460317458,35.19253968253968,5.809523809523808,18.153574820241474,7,0,2,2,1.0,0.5,0.5,1
13818,2019-08-26,13,108,42.0,2,5,5,1,0,0,1,0,0,0,0,0,-513.6500000000001,-513.6899999999998,-96,-0.4927536231884058,-0.4,-13.166317460317472,13.166317460317458,35.19253968253967,-5.809523809523808,-18.153574820241474,-7,0,2,2,0.0,0.5,0.5,0
13819,2019-08-26,341,63,42.0,2,5,5,1,0,0,1,0,0,0,0,1,-56.25,-14.299999999999955,-31,0.05555555555555558,-0.09999999999999998,-1.324857142857141,1.3248571428571339,31.387428571428565,-2.0714285714285716,-2.320144524091887,-7,-3,1,4,0.5,0.5,0.5,1
13819,2019-08-26,341,63,42.0,2,5,5,1,0,0,1,0,0,0,0,0,56.25,14.299999999999955,31,-0.05555555555555558,0.09999999999999998,1.324857142857141,-1.3248571428571339,31.387428571428572,2.0714285714285716,2.320144524091887,7,3,4,1,0.5,0.5,0.5,0
13820,2019-08-26,24,20,42.0,2,5,5,1,0,0,1,0,0,0,0,1,111.87000000000012,171.98000000000002,-1,0.02941176470588236,0.19999999999999996,-4.030833333333327,4.030833333333334,29.647833333333338,2.645833333333333,2.470627139744792,-21,6,6,0,0.5,0.5,0.5,1
13820,2019-08-26,24,20,42.0,2,5,5,1,0,0,1,0,0,0,0,0,-111.87000000000012,-171.98000000000002,1,-0.02941176470588236,-0.19999999999999996,4.030833333333327,-4.030833333333334,29.64783333333333,-2.645833333333333,-2.470627139744792,21,-6,0,6,0.5,0.5,0.5,0
13821,2019-08-26,30,510,42.0,2,5,5,1,0,0,1,0,0,0,0,1,387.52,278.2900000000002,94,0.3055555555555556,0.3,7.062952380952375,-9.443904761904754,20.904285714285713,4.616666666666667,4.773434626375803,-14,6,6,0,1.0,0.5,0.5,1
13821,2019-08-26,30,510,42.0,2,5,5,1,0,0,1,0,0,0,0,0,-387.52,-278.2900000000002,-94,-0.3055555555555556,-0.3,-7.062952380952375,9.443904761904754,23.285238095238093,-4.616666666666667,-4.773434626375803,14,-6,0,6,0.0,0.5,0.5,0
13822,2019-08-26,14,17,42.0,2,5,5,1,0,0,1,0,0,0,0,1,-110.41000000000008,-75.31000000000017,-66,-0.14145658263305327,-0.2,-5.061114285714275,5.0611142857142895,24.357685714285715,-1.5714285714285712,-16.91978629049568,0,0,1,1,0.5,0.5,0.5,1
13822,2019-08-26,14,17,42.0,2,5,5,1,0,0,1,0,0,0,0,0,110.41000000000008,75.31000000000017,66,0.14145658263305327,0.2,5.061114285714275,-5.0611142857142895,24.3576857142857,1.5714285714285712,16.91978629049568,0,0,1,1,0.5,0.5,0.5,0
13823,2019-08-26,375,49,42.0,2,5,5,1,0,0,1,0,0,0,0,1,-122.36000000000013,-71.60000000000014,-41,-0.25,0.0,0.8690714285714307,-0.8690714285714236,32.52792857142857,-2.3928571428571432,-3.9987789987790094,7,0,0,0,0.5,0.5,0.5,1
13823,2019-08-26,375,49,42.0,2,5,5,1,0,0,1,0,0,0,0,0,122.36000000000013,71.60000000000014,41,0.25,0.0,-0.8690714285714307,0.8690714285714236,32.52792857142856,2.3928571428571432,3.9987789987790094,-7,0,0,0,0.5,0.5,0.5,0
13824,2019-08-26,383,144,42.0,2,5,5,1,0,0,1,0,0,0,0,1,9.75,207.46000000000004,-6,0.34848484848484845,0.3,11.953857142857139,-11.953857142857146,32.16985714285713,0.8690476190476186,1.4005901505901406,0,2,3,1,0.5,0.5,0.5,1
13824,2019-08-26,383,144,42.0,2,5,5,1,0,0,1,0,0,0,0,0,-9.75,-207.46000000000004,6,-0.34848484848484845,-0.3,-11.953857142857139,11.953857142857146,32.16985714285714,-0.8690476190476186,-1.4005901505901406,0,-2,1,3,0.5,0.5,0.5,0
13825,2019-08-26,16,489,42.0,2,5,5,1,0,0,1,0,0,0,0,1,363.5799999999999,285.8600000000001,101,0.4732142857142857,0.39999999999999997,-0.2720714285714365,0.2720714285714223,29.998928571428564,-4.946428571428571,-19.151205936920228,-7,1,1,0,0.5,0.5,0.5,1
13825,2019-08-26,16,489,42.0,2,5,5,1,0,0,1,0,0,0,0,0,-363.5799999999999,-285.8600000000001,-101,-0.4732142857142857,-0.39999999999999997,0.2720714285714365,-0.2720714285714223,29.99892857142858,4.946428571428571,19.151205936920228,7,-1,0,1,0.5,0.5,0.5,0
13826,2019-08-26,123,77,42.0,2,5,5,1,0,0,1,0,0,0,0,1,231.82999999999993,159.5200000000002,-3,-0.013492063492063555,0.19999999999999996,2.498377777777762,-2.498377777777783,27.948511111111088,1.844444444444445,-1.3252549919216392,-7,7,8,1,0.5,0.5,0.5,1
13826,2019-08-26,123,77,42.0,2,5,5,1,0,0,1,0,0,0,0,0,-231.82999999999993,-159.5200000000002,3,0.013492063492063555,-0.19999999999999996,-2.498377777777762,2.498377777777783,27.94851111111111,-1.844444444444445,1.3252549919216392,7,-7,1,8,0.5,0.5,0.5,0
13827,2019-08-26,92,508,42.0,2,5,5,1,0,0,1,0,0,0,0,1,223.78999999999996,297.0,74,0.425,0.32499999999999996,19.824857142857134,-19.82485714285715,20.016857142857127,10.285714285714285,32.48917748917749,7,1,2,1,0.5,0.5,0.5,1
13827,2019-08-26,92,508,42.0,2,5,5,1,0,0,1,0,0,0,0,0,-223.78999999999996,-297.0,-74,-0.425,-0.32499999999999996,-19.824857142857134,19.82485714285715,20.016857142857145,-10.285714285714285,-32.48917748917749,-7,-1,1,2,0.5,0.5,0.5,0
13828,2019-08-26,442,289,42.0,2,5,5,1,0,0,1,0,0,0,0,1,209.96000000000004,-96.91000000000008,30,-0.13636363636363635,0.29999999999999993,8.821982142857124,-8.821982142857149,37.363732142857124,3.821428571428571,2.9057088744588953,0,0,1,1,0.5,0.5,0.5,1
13828,2019-08-26,442,289,42.0,2,5,5,1,0,0,1,0,0,0,0,0,-209.96000000000004,96.91000000000008,-30,0.13636363636363635,-0.29999999999999993,-8.821982142857124,8.821982142857149,37.363732142857145,-3.821428571428571,-2.9057088744588953,0,0,1,1,0.5,0.5,0.5,0
13829,2019-08-26,504,9,42.0,2,5,5,1,0,0,1,0,0,0,0,1,-69.73000000000002,-66.04999999999995,-58,-0.12180451127819547,-0.09999999999999998,8.004273504273499,-8.004273504273513,25.66550427350426,6.333333333333334,6.495230790102596,-7,1,2,1,0.5,0.5,0.5,1
13829,2019-08-26,504,9,42.0,2,5,5,1,0,0,1,0,0,0,0,0,69.73000000000002,66.04999999999995,58,0.12180451127819547,0.09999999999999998,-8.004273504273499,8.004273504273513,25.665504273504276,-6.333333333333334,-6.495230790102596,7,-1,1,2,0.5,0.5,0.5,0
13830,2019-08-26,69,72,42.0,2,5,5,1,0,0,1,0,0,0,0,1,259.71000000000004,285.33000000000015,80,0.3092105263157895,0.2,-13.808399999999992,8.808399999999999,25.04759999999999,-8.166666666666668,2.9056437389770764,7,-1,1,2,0.5,0.5,0.5,1
13830,2019-08-26,69,72,42.0,2,5,5,1,0,0,1,0,0,0,0,0,-259.71000000000004,-285.33000000000015,-80,-0.3092105263157895,-0.2,13.808399999999992,-8.808399999999999,30.04759999999998,8.166666666666668,-2.9056437389770764,-7,1,2,1,0.5,0.5,0.5,0
13831,2019-08-26,365,187,42.0,2,5,5,1,0,0,1,0,0,0,0,1,137.76,213.52999999999997,86,0.14646464646464652,0.2,11.225272727272731,-11.225272727272724,23.681272727272734,4.969696969696971,-1.435786435786433,0,5,6,1,0.5,0.5,0.5,1
13831,2019-08-26,365,187,42.0,2,5,5,1,0,0,1,0,0,0,0,0,-137.76,-213.52999999999997,-86,-0.14646464646464652,-0.2,-11.225272727272731,11.225272727272724,23.681272727272727,-4.969696969696971,1.435786435786433,0,-5,1,6,0.5,0.5,0.5,0
13832,2019-08-26,54,446,42.0,2,5,5,1,0,0,1,0,0,0,0,1,-15.6099999999999,-147.6300000000001,-21,-0.09523809523809523,0.09999999999999998,-6.121139393939401,6.121139393939387,29.30259393939393,-6.490909090909091,-18.885850991114147,0,-1,2,3,0.0,0.5,0.5,1
13832,2019-08-26,54,446,42.0,2,5,5,1,0,0,1,0,0,0,0,0,15.6099999999999,147.6300000000001,21,0.09523809523809523,-0.09999999999999998,6.121139393939401,-6.121139393939387,29.302593939393944,6.490909090909091,18.885850991114147,0,1,3,2,1.0,0.5,0.5,0
13833,2019-08-26,379,285,42.0,2,5,5,1,0,0,1,0,0,0,0,1,-13.75,46.37000000000012,12,0.125,0.0,-1.6352857142857218,1.6352857142857289,23.85928571428572,7.045454545454545,-16.52423964923964,0,0,1,1,0.5,0.5,0.5,1
13833,2019-08-26,379,285,42.0,2,5,5,1,0,0,1,0,0,0,0,0,13.75,-46.37000000000012,-12,-0.125,0.0,1.6352857142857218,-1.6352857142857289,23.85928571428571,-7.045454545454545,16.52423964923964,0,0,1,1,0.5,0.5,0.5,0
13834,2019-08-26,195,269,42.0,2,5,5,1,0,0,1,0,0,0,0,1,96.50999999999999,100.44000000000005,39,0.26287262872628725,0.19999999999999996,-2.057102564102564,2.057102564102564,25.559564102564096,7.0,17.893470166197446,7,-4,1,5,0.75,0.6666666666666666,0.6666666666666666,1
13834,2019-08-26,195,269,42.0,2,5,5,1,0,0,1,0,0,0,0,0,-96.50999999999999,-100.44000000000005,-39,-0.26287262872628725,-0.19999999999999996,2.057102564102564,-2.057102564102564,25.559564102564096,-7.0,-17.893470166197446,-7,4,5,1,0.25,0.33333333333333337,0.33333333333333337,0
13835,2019-08-26,28,97,42.0,2,5,5,1,0,0,1,0,0,0,0,1,-165.12999999999988,-193.78999999999996,-54,-0.32936507936507936,-0.29999999999999993,-0.2685555555555652,0.2685555555555581,30.14855555555556,-2.5396825396825395,-4.422836733761102,35,-7,0,7,0.25,0.0,0.0,1
13835,2019-08-26,28,97,42.0,2,5,5,1,0,0,1,0,0,0,0,0,165.12999999999988,193.78999999999996,54,0.32936507936507936,0.29999999999999993,0.2685555555555652,-0.2685555555555581,30.148555555555568,2.5396825396825395,4.422836733761102,-35,7,7,0,0.75,1.0,1.0,0
13836,2019-08-26,61,154,42.0,2,5,5,1,0,0,1,0,0,0,0,1,139.47000000000003,67.70999999999981,108,0.0625,0.19999999999999996,-1435.6622666666667,-1464.3377333333333,14.337733333333347,-1498.0666666666666,-1428.574778396207,-112,3,3,0,0.5,0.5,0.5,1
13836,2019-08-26,61,154,42.0,2,5,5,1,0,0,1,0,0,0,0,0,-139.47000000000003,-67.70999999999981,-108,-0.0625,-0.19999999999999996,1435.6622666666667,1464.3377333333333,14.337733333333333,1498.0666666666666,1428.574778396207,112,-3,0,3,0.5,0.5,0.5,0
13837,2019-08-26,433,50,42.0,2,5,5,1,0,0,1,0,0,0,0,1,37.950000000000045,-18.190000000000055,144,-0.008695652173913049,0.2,0.6323333333333281,-0.6323333333333281,20.44433333333334,1.333333333333334,22.720057720057724,-14,2,2,0,0.5,0.5,0.5,1
13837,2019-08-26,433,50,42.0,2,5,5,1,0,0,1,0,0,0,0,0,-37.950000000000045,18.190000000000055,-144,0.008695652173913049,-0.2,-0.6323333333333281,0.6323333333333281,20.44433333333334,-1.333333333333334,-22.720057720057724,14,-2,0,2,0.5,0.5,0.5,0
13838,2019-08-26,67,39,42.0,2,5,5,1,0,0,1,0,0,0,0,1,-44.47000000000003,11.060000000000173,23,0.006393861892583064,0.09999999999999998,0.12748416289593933,-0.1274841628959429,38.82113122171944,9.683257918552036,9.792022792022806,0,-1,2,3,1.0,1.0,1.0,1
13838,2019-08-26,67,39,42.0,2,5,5,1,0,0,1,0,0,0,0,0,44.47000000000003,-11.060000000000173,-23,-0.006393861892583064,-0.09999999999999998,-0.12748416289593933,0.1274841628959429,38.82113122171945,-9.683257918552036,-9.792022792022806,0,1,3,2,0.0,0.0,0.0,0
13839,2019-08-26,201,411,42.0,2,5,5,1,0,0,1,0,0,0,0,1,200.52999999999997,254.06999999999994,233,0.5333333333333333,0.19999999999999996,9.038969696969701,-9.038969696969694,29.572303030303033,4.9393939393939394,3.05952380952381,7,0,1,1,0.5,0.5,0.5,1
13839,2019-08-26,201,411,42.0,2,5,5,1,0,0,1,0,0,0,0,0,-200.52999999999997,-254.06999999999994,-233,-0.5333333333333333,-0.19999999999999996,-9.038969696969701,9.038969696969694,29.572303030303026,-4.9393939393939394,-3.05952380952381,-7,0,1,1,0.5,0.5,0.5,0
13840,2019-08-26,142,37,42.0,2,5,5,1,0,0,1,0,0,0,0,1,-42.679999999999836,-76.58000000000015,-136,-0.23660714285714285,-0.09999999999999998,1437.2585714285715,1462.7414285714285,12.741428571428564,1491.4285714285713,1433.9022683665542,182,-1,0,1,0.0,0.5,0.5,1
13840,2019-08-26,142,37,42.0,2,5,5,1,0,0,1,0,0,0,0,0,42.679999999999836,76.58000000000015,136,0.23660714285714285,0.09999999999999998,-1437.2585714285715,-1462.7414285714285,12.741428571428564,-1491.4285714285713,-1433.9022683665542,-182,1,1,0,1.0,0.5,0.5,0
13841,2019-08-26,84,10,42.0,2,5,5,1,0,0,1,0,0,0,0,1,622.23,495.01,201,0.43999999999999995,0.6000000000000001,5.193393939393943,-9.738848484848486,26.428060606060612,-0.20000000000000018,-3.915343915343911,-7,0,0,0,0.5,0.5,0.5,1
13841,2019-08-26,84,10,42.0,2,5,5,1,0,0,1,0,0,0,0,0,-622.23,-495.01,-201,-0.43999999999999995,-0.6000000000000001,-5.193393939393943,9.738848484848486,30.973515151515155,0.20000000000000018,3.915343915343911,7,0,0,0,0.5,0.5,0.5,0
13842,2019-08-26,32,115,42.0,3,5,5,1,0,0,1,0,0,0,0,1,599.9200000000001,558.9100000000001,110,0.6099365750528541,0.6000000000000001,10.381227272727287,-10.38122727272727,28.40822727272728,2.787878787878788,24.703851703851704,7,2,4,2,1.0,0.5,0.5,1
13842,2019-08-26,32,115,42.0,3,5,5,1,0,0,1,0,0,0,0,0,-599.9200000000001,-558.9100000000001,-110,-0.6099365750528541,-0.6000000000000001,-10.381227272727287,10.38122727272727,28.408227272727263,-2.787878787878788,-24.703851703851704,-7,-2,2,4,0.0,0.5,0.5,0
13843,2019-08-26,29,74,42.0,3,5,5,1,0,0,1,0,0,0,0,1,286.73,241.33999999999992,111,0.09375,0.09999999999999998,9.05075,-9.050749999999997,33.10175,8.5,-12.741147741147728,-21,2,2,0,1.0,1.0,1.0,1
13843,2019-08-26,29,74,42.0,3,5,5,1,0,0,1,0,0,0,0,0,-286.73,-241.33999999999992,-111,-0.09375,-0.09999999999999998,-9.05075,9.050749999999997,33.101749999999996,-8.5,12.741147741147728,21,-2,0,2,0.0,0.0,0.0,0
13844,2019-08-26,495,34,42.0,3,5,5,1,0,0,1,0,0,0,0,1,-176.8599999999999,-160.82999999999993,-100,-0.6052631578947368,-0.41428571428571426,-0.9817435897435871,0.98174358974358,24.77641025641025,4.948717948717949,5.56335193213021,14,-1,0,1,0.5,0.5,0.5,1
13844,2019-08-26,495,34,42.0,3,5,5,1,0,0,1,0,0,0,0,0,176.8599999999999,160.82999999999993,100,0.6052631578947368,0.41428571428571426,0.9817435897435871,-0.98174358974358,24.77641025641026,-4.948717948717949,-5.56335193213021,-14,1,1,0,0.5,0.5,0.5,0
13845,2019-08-26,340,68,42.0,3,5,5,1,0,0,1,0,0,0,0,1,278.46000000000004,373.93000000000006,56,0.3816029143897996,0.30000000000000004,7.866780303030332,-3.321325757575753,38.063507575757605,-4.425000000000001,-16.256613756613767,7,4,6,2,0.0,0.5,0.5,1
13845,2019-08-26,340,68,42.0,3,5,5,1,0,0,1,0,0,0,0,0,-278.46000000000004,-373.93000000000006,-56,-0.3816029143897996,-0.30000000000000004,-7.866780303030332,3.321325757575753,33.51805303030302,4.425000000000001,16.256613756613767,-7,-4,2,6,1.0,0.5,0.5,0
13846,2019-08-26,13,341,42.0,3,5,5,1,0,0,1,0,0,0,0,1,402.30999999999995,348.1199999999999,55,0.27053140096618356,0.30000000000000004,9.148142857142858,-9.148142857142851,39.21071428571429,5.285714285714285,8.231154810102183,7,1,2,1,1.0,1.0,1.0,1
13846,2019-08-26,13,341,42.0,3,5,5,1,0,0,1,0,0,0,0,0,-402.30999999999995,-348.1199999999999,-55,-0.27053140096618356,-0.30000000000000004,-9.148142857142858,9.148142857142851,39.21071428571428,-5.285714285714285,-8.231154810102183,-7,-1,1,2,0.0,0.0,0.0,0
13847,2019-08-26,30,24,42.0,3,5,5,1,0,0,1,0,0,0,0,1,147.05000000000018,8.690000000000055,54,0.02614379084967322,-0.09999999999999998,1.1751190476190416,-3.5560714285714212,26.792119047619046,2.6375,-14.36385918003566,7,0,6,6,0.5,0.5,0.5,1
13847,2019-08-26,30,24,42.0,3,5,5,1,0,0,1,0,0,0,0,0,-147.05000000000018,-8.690000000000055,-54,-0.02614379084967322,0.09999999999999998,-1.1751190476190416,3.5560714285714212,29.173071428571426,-2.6375,14.36385918003566,-7,0,6,6,0.5,0.5,0.5,0
13848,2019-08-26,14,375,42.0,3,5,5,1,0,0,1,0,0,0,0,1,89.19000000000005,159.28999999999996,16,0.47619047619047616,-0.10000000000000003,-7.050214285714283,7.050214285714283,26.34678571428571,1.6785714285714288,-1.290970661680035,-21,1,1,0,0.5,0.5,0.5,1
13848,2019-08-26,14,375,42.0,3,5,5,1,0,0,1,0,0,0,0,0,-89.19000000000005,-159.28999999999996,-16,-0.47619047619047616,0.10000000000000003,7.050214285714283,-7.050214285714283,26.34678571428571,-1.6785714285714288,1.290970661680035,21,-1,0,1,0.5,0.5,0.5,0
13849,2019-08-26,383,16,42.0,3,5,5,1,0,0,1,0,0,0,0,1,-130.3900000000001,-24.069999999999936,-31,-0.005681818181818232,0.0,7.198428571428565,-7.198428571428572,36.92528571428571,1.8571428571428572,16.033292104720672,0,2,3,1,0.5,0.5,0.5,1
13849,2019-08-26,383,16,42.0,3,5,5,1,0,0,1,0,0,0,0,0,130.3900000000001,24.069999999999936,31,0.005681818181818232,0.0,-7.198428571428565,7.198428571428572,36.925285714285714,-1.8571428571428572,-16.033292104720672,0,-2,1,3,0.5,0.5,0.5,0
13850,2019-08-26,123,92,42.0,3,5,5,1,0,0,1,0,0,0,0,1,28.090000000000146,-44.319999999999936,-13,-0.11071428571428577,0.0,-4.697412698412705,4.697412698412702,35.14430158730157,-9.84126984126984,3.028391361724701,-7,6,8,2,0.0,0.0,0.0,1
13850,2019-08-26,123,92,42.0,3,5,5,1,0,0,1,0,0,0,0,0,-28.090000000000146,44.319999999999936,13,0.11071428571428577,0.0,4.697412698412705,-4.697412698412702,35.14430158730158,9.84126984126984,-3.028391361724701,7,-6,2,8,1.0,1.0,1.0,0
13851,2019-08-26,442,504,42.0,3,5,5,1,0,0,1,0,0,0,0,1,246.05999999999995,-23.779999999999973,80,-0.0574162679425837,0.29999999999999993,6.257968253968244,-6.257968253968254,39.92774603174602,1.7380952380952372,-1.2882241215574481,7,-1,1,2,0.5,0.5,0.5,1
13851,2019-08-26,442,504,42.0,3,5,5,1,0,0,1,0,0,0,0,0,-246.05999999999995,23.779999999999973,-80,0.0574162679425837,-0.29999999999999993,-6.257968253968244,6.257968253968254,39.927746031746025,-1.7380952380952372,1.2882241215574481,-7,1,2,1,0.5,0.5,0.5,0
13852,2019-08-26,69,365,42.0,3,5,5,1,0,0,1,0,0,0,0,1,41.56000000000017,73.25,20,0.09330143540669855,0.0,-11.833672727272742,6.833672727272727,23.072872727272717,-0.30303030303030365,15.654561487894817,7,-5,1,6,0.5,0.5,0.5,1
13852,2019-08-26,69,365,42.0,3,5,5,1,0,0,1,0,0,0,0,0,-41.56000000000017,-73.25,-20,-0.09330143540669855,0.0,11.833672727272742,-6.833672727272727,28.07287272727273,0.30303030303030365,-15.654561487894817,-7,5,6,1,0.5,0.5,0.5,0
13853,2019-08-26,54,379,42.0,3,5,5,1,0,0,1,0,0,0,0,1,80.75999999999999,-82.57000000000016,5,-0.041666666666666685,0.09999999999999998,0.47872727272726934,-0.47872727272728355,22.70272727272726,-7.636363636363636,4.989177489177493,0,1,2,1,0.5,0.5,0.5,1
13853,2019-08-26,54,379,42.0,3,5,5,1,0,0,1,0,0,0,0,0,-80.75999999999999,82.57000000000016,-5,0.041666666666666685,-0.09999999999999998,-0.47872727272726934,0.47872727272728355,22.702727272727273,7.636363636363636,-4.989177489177493,0,-1,1,2,0.5,0.5,0.5,0
13854,2019-08-26,195,28,42.0,3,5,5,1,0,0,1,0,0,0,0,1,168.8699999999999,330.5200000000002,74,0.5644599303135889,0.19999999999999996,-3.188769230769232,3.188769230769239,26.69123076923077,3.428571428571429,0.7835022120736497,-28,1,1,0,1.0,1.0,1.0,1
