match_id,match_date,winner_id,loser_id,game_diff,total_games,best_of,d_elo_surface,elo_win_prob,court_speed_index,tier_numeric,surface_Hard,surface_Clay,surface_Grass,p1_hold_surface,p2_hold_surface,d_hold_surface,p1_ace_rate,p2_ace_rate,d_ace_rate,p1_first_serve_pct,p2_first_serve_pct,d_first_serve_pct,p1_avg_games_surface,p2_avg_games_surface,p1_fatigue_games_7d,p2_fatigue_games_7d,d_fatigue_games_7d
12900,2019-05-27,502,264,6,40,5,-151.83999999999992,0.2944099329619171,28.0,4,0,1,0,0.6378205128205129,0.7003112356053532,-0.06249072278484036,0.0,3.2222222222222223,-3.2222222222222223,75.04,57.731111111111105,17.3088888888889,22.333333333333332,23.444444444444443,51,0,51
12899,2019-05-27,187,539,12,26,5,116.47999999999979,0.6616179695069246,28.0,4,0,1,0,0.703049728049728,,,5.0,,,54.449999999999996,,,21.0,,26,0,26
12898,2019-05-27,32,329,10,26,5,446.8000000000002,0.9290368416115127,28.0,4,0,1,0,0.8669898728722257,0.8348583877995642,0.0321314850726615,3.9411764705882355,4.833333333333333,-0.8921568627450975,66.2,62.146666666666675,4.0533333333333275,25.294117647058822,23.333333333333332,158,20,138
12961,2019-05-27,84,420,12,24,5,591.6099999999999,0.9678784982017509,28.0,4,0,1,0,0.8644301350823089,,,2.0434782608695654,,,68.21695652173912,,,21.652173913043477,,171,0,171
12910,2019-05-27,99,297,7,29,5,102.65999999999985,0.6435850316376674,28.0,4,0,1,0,0.7830250557523285,0.9,-0.11697494424767152,1.7272727272727273,2.5,-0.7727272727272727,67.28363636363638,76.19,-8.906363636363622,23.09090909090909,23.0,94,0,94
12927,2019-05-27,35,68,4,50,5,-84.05999999999995,0.3813343912180296,28.0,4,0,1,0,0.8138888888888889,0.7450980392156863,0.06879084967320259,17.0,5.5,11.5,65.54,47.230000000000004,18.310000000000002,30.0,27.0,41,35,6
12915,2019-05-27,379,487,7,45,5,5.460000000000036,0.5078569248434374,28.0,4,0,1,0,0.7619047619047619,0.7152777777777778,0.04662698412698407,16.0,6.5,9.5,58.91,54.725,4.184999999999995,43.0,25.5,43,0,43
12929,2019-05-27,48,98,8,34,5,92.43000000000006,0.6299657421808154,28.0,4,0,1,0,0.8619403361884566,0.8552707749766574,0.00666956121179918,11.142857142857142,5.5,5.642857142857142,63.11571428571428,63.79100000000001,-0.675285714285728,30.857142857142858,25.2,116,108,8
12959,2019-05-27,505,115,8,50,5,17.089999999999918,0.524574670297326,28.0,4,0,1,0,0.4450549450549451,0.749915824915825,-0.3048608798608799,2.0,4.333333333333333,-2.333333333333333,66.27,57.34833333333333,8.921666666666667,21.0,21.666666666666668,27,48,-21
12958,2019-05-27,30,20,14,22,5,279.30999999999995,0.8331109499447451,28.0,4,0,1,0,0.7001215362177929,,,3.272727272727273,,,60.72545454545455,,,23.727272727272727,20.5,62,0,62
12928,2019-05-27,124,444,10,46,5,-36.88999999999987,0.44710963096971135,28.0,4,0,1,0,0.5863624338624339,0.7069088319088319,-0.120546398046398,1.8333333333333333,2.3333333333333335,-0.5000000000000002,65.56666666666668,58.73833333333332,6.8283333333333545,27.5,19.333333333333332,72,29,43
12956,2019-05-27,468,482,5,33,5,-52.289999999999964,0.4253117143482324,28.0,4,0,1,0,0.6934523809523809,,,3.25,,,71.285,,,36.0,,144,0,144
12955,2019-05-27,40,204,8,28,5,181.56999999999994,0.7398522833126487,28.0,4,0,1,0,0.7370726495726496,0.4901785714285714,0.2468940781440782,4.2,3.0,1.2000000000000002,62.56,58.6425,3.917500000000004,27.6,16.5,70,20,50
12954,2019-05-27,506,34,10,26,5,-97.24000000000001,0.3636033547842934,28.0,4,0,1,0,0.7618481518481517,0.7307314907314908,0.031116661116660893,3.4545454545454546,2.9,0.5545454545454547,59.50363636363637,64.551,-5.0473636363636345,26.181818181818183,24.0,161,75,86
12953,2019-05-27,215,340,5,49,5,36.559999999999945,0.5524207278258496,28.0,4,0,1,0,0.7887362637362637,0.7682412494912496,0.020495014245014098,5.230769230769231,4.0,1.2307692307692308,61.620769230769234,52.490833333333335,9.1299358974359,23.846153846153847,21.5,113,0,113
12952,2019-05-27,97,72,12,36,5,332.8399999999999,0.8716895985455533,28.0,4,0,1,0,0.7956433998100665,0.875,-0.07935660018993351,8.333333333333334,10.5,-2.166666666666666,50.18888888888889,59.715,-9.526111111111113,26.88888888888889,33.5,263,0,263
12951,2019-05-27,24,87,12,24,5,21.7800000000002,0.5313029458557093,28.0,4,0,1,0,0.8112221112221113,0.6216320716320717,0.18959003959003962,2.3333333333333335,3.4444444444444446,-1.1111111111111112,68.7,59.728888888888896,8.971111111111107,26.0,24.22222222222222,54,46,8
12950,2019-05-27,383,489,9,27,5,-73.25,0.39611938090155646,28.0,4,0,1,0,0.5674048174048175,0.8,-0.23259518259518253,2.25,6.0,-3.75,63.74,53.73,10.010000000000005,23.0,20.0,23,0,23
12949,2019-05-27,417,57,8,30,5,119.6400000000001,0.6656783853661,28.0,4,0,1,0,0.8075657374299909,0.8055555555555556,0.0020101818744353572,5.230769230769231,2.5555555555555554,2.6752136752136755,61.0446153846154,66.16777777777777,-5.123162393162374,27.0,22.0,89,70,19
12948,2019-05-27,504,497,4,40,5,-16.919999999999845,0.4756693942289264,28.0,4,0,1,0,0.6301282051282051,0.6371031746031746,-0.00697496947496945,4.333333333333333,5.25,-0.916666666666667,57.123333333333335,57.225,-0.10166666666666657,26.0,20.5,33,45,-12
12947,2019-05-27,197,25,7,39,5,126.95000000000005,0.6749770607093302,28.0,4,0,1,0,0.7931114718614719,0.7171717171717171,0.07593975468975478,5.2,3.6666666666666665,1.5333333333333337,61.283,60.18666666666667,1.0963333333333338,23.1,23.333333333333332,114,24,90
12946,2019-05-27,16,290,9,27,5,320.16999999999985,0.8633086337923472,28.0,4,0,1,0,0.7706368036725182,,,2.357142857142857,,,63.37214285714287,,,28.357142857142858,,173,0,173
12945,2019-05-27,13,446,8,28,5,195.74,0.75524232438768,28.0,4,0,1,0,0.8836838161838163,0.830447542653425,0.05323627353039129,5.7,5.1,0.6000000000000005,62.30499999999999,61.626999999999995,0.6779999999999973,28.5,23.7,157,26,131
12957,2019-05-27,267,130,3,37,5,311.3499999999999,0.857205931559939,28.0,4,0,1,0,0.7304325304325306,0.6677188552188552,0.06271367521367543,2.8666666666666667,1.1666666666666667,1.7,67.066,62.711666666666666,4.3543333333333365,24.733333333333334,20.5,36,0,36
12943,2019-05-27,308,194,11,27,5,126.09999999999991,0.6739027033370784,28.0,4,0,1,0,0.8311792374292374,0.548968678380443,0.28221055904879433,3.1,5.5,-2.4,67.50500000000001,54.97,12.53500000000001,25.0,23.25,60,36,24
12944,2019-05-27,503,91,12,32,5,-27.970000000000027,0.4598346662500095,28.0,4,0,1,0,0.7857142857142857,0.8145124716553289,-0.02879818594104322,4.0,2.142857142857143,1.8571428571428572,51.28,57.73428571428571,-6.45428571428571,29.0,24.428571428571427,29,0,29
12930,2019-05-27,440,445,9,29,5,324.81999999999994,0.8664367802610781,28.0,4,0,1,0,0.8080661914396708,0.6153846153846154,0.19268157605505543,4.368421052631579,7.0,-2.6315789473684212,63.07052631578948,66.22,-3.1494736842105198,26.105263157894736,26.0,142,0,142
12932,2019-05-27,202,596,8,28,5,108.17000000000007,0.6508270484674544,28.0,4,0,1,0,0.7530303030303032,,,4.5,,,65.07,,,33.0,,56,0,56
12933,2019-05-27,190,269,8,42,5,-9.039999999999964,0.48699332926141586,28.0,4,0,1,0,0.7999678892536035,0.7341215769524593,0.06584631230114424,2.5714285714285716,4.375,-1.8035714285714284,67.97714285714287,66.86375000000001,1.1133928571428555,31.714285714285715,26.375,103,0,103
12934,2019-05-27,29,331,11,37,5,268.70000000000005,0.824445504787751,28.0,4,0,1,0,0.8288954021712643,0.625,0.20389540217126434,7.166666666666667,0.0,7.166666666666667,57.11499999999999,54.0,3.114999999999988,28.25,17.0,194,0,194
12935,2019-05-27,144,367,4,38,5,291.83000000000015,0.8428924171715936,28.0,4,0,1,0,0.7954604872251932,0.834054834054834,-0.0385943468296408,4.0,12.142857142857142,-8.142857142857142,61.702666666666666,61.301428571428566,0.4012380952380994,24.466666666666665,24.571428571428573,51,30,21
12931,2019-05-27,161,414,13,23,5,25.15000000000009,0.53613067378878,28.0,4,0,1,0,0.680605197271864,,,2.111111111111111,,,74.26,,,25.11111111111111,,115,0,115
12937,2019-05-27,201,285,10,28,5,346.67999999999984,0.8803396514846783,28.0,4,0,1,0,0.7311202686202687,0.6666666666666667,0.06445360195360195,8.0,0.5,7.5,53.776250000000005,69.47,-15.693749999999994,30.5,30.0,55,0,55
12939,2019-05-27,80,191,8,40,5,152.8699999999999,0.7068202437352149,28.0,4,0,1,0,0.7991087971857204,0.8238095238095238,-0.024700726623803404,4.615384615384615,5.75,-1.134615384615385,64.6176923076923,59.9325,4.685192307692297,23.307692307692307,25.0,27,0,27
12940,2019-05-27,52,21,10,28,5,23.700000000000045,0.5340542381151939,28.0,4,0,1,0,0.8198162948162948,0.9419191919191919,-0.12210289710289712,8.125,8.333333333333334,-0.20833333333333393,57.2525,63.72666666666667,-6.474166666666669,31.375,22.333333333333332,143,25,118
12941,2019-05-27,61,147,1,47,5,209.26999999999998,0.7693518390088245,28.0,4,0,1,0,0.6538413966985397,0.7342731169602829,-0.08043172026174317,1.0,2.272727272727273,-1.272727272727273,63.52142857142858,57.33909090909091,6.182337662337666,22.642857142857142,24.454545454545453,41,18,23
12936,2019-05-27,14,199,7,47,5,96.79999999999995,0.6358103532173841,28.0,4,0,1,0,0.7910911310911312,0.8072727272727273,-0.016181596181596092,6.0,3.2,2.8,62.337,60.474000000000004,1.8629999999999995,30.0,22.2,119,46,73
12942,2019-05-27,442,54,7,41,5,180.09000000000015,0.7382091674859376,28.0,4,0,1,0,0.8596206571206573,0.7272727272727273,0.13234792984792998,7.133333333333334,2.0,5.133333333333334,58.508,71.458,-12.949999999999996,23.066666666666666,18.4,31,16,15
13063,2019-06-10,39,505,8,16,3,-34.27999999999997,0.45082657760108824,55.0,2,0,0,1,,,,,,,,,,,,0,0,0
13062,2019-06-10,15,197,2,36,3,103.92000000000007,0.6452470436282062,55.0,2,0,0,1,,,,,,,,,,,,0,0,0
13061,2019-06-10,147,34,5,33,3,-31.529999999999973,0.4547488390195528,55.0,2,0,0,1,,,,,,,,,,,,0,0,0
13060,2019-06-10,471,77,4,22,3,-24.25999999999999,0.46514368424975516,55.0,2,0,0,1,,,,,,,,,,,,0,0,0
13057,2019-06-10,39,63,4,20,3,-133.0999999999999,0.3173049034772824,55.0,2,0,0,1,1.0,,,15.0,,,66.07,,,16.0,,16,0,16
13058,2019-06-10,442,115,6,18,3,23.549999999999955,0.5338393658156193,55.0,2,0,0,1,,,,,,,,,,,,0,0,0
13056,2019-06-10,15,147,4,20,3,273.64999999999986,0.8285316060314714,55.0,2,0,0,1,1.0,0.875,0.125,24.0,12.0,12.0,58.04,52.94,5.100000000000001,36.0,33.0,36,33,3
13055,2019-06-10,471,38,1,39,3,-12.1099999999999,0.4825793632695844,55.0,2,0,0,1,0.8181818181818181,,,15.0,,,66.1,,,22.0,,22,0,22
13054,2019-06-10,442,39,4,22,3,52.25,0.5746320045170461,55.0,2,0,0,1,1.0,1.0,0.0,10.0,13.5,-3.5,61.7,57.545,4.155000000000001,18.0,18.0,18,36,-18
13065,2019-06-10,115,69,2,38,3,-153.99,0.2918455085560761,55.0,2,0,0,1,0.6666666666666667,,,3.0,,,58.73,,,18.0,,18,0,18
13059,2019-06-10,38,195,4,32,3,-130.51,0.3205433410280098,55.0,2,0,0,1,0.9444444444444444,,,9.0,,,65.32,,,39.0,,39,0,39
13066,2019-06-10,442,335,6,18,3,-95.16000000000008,0.3663784599184988,55.0,2,0,0,1,1.0,,,9.0,,,63.305,,,20.0,,40,0,40
13073,2019-06-10,39,365,4,22,3,10.299999999999955,0.5148185505851798,55.0,2,0,0,1,0.9393939393939394,,,11.333333333333334,,,57.71666666666667,,,19.333333333333332,,58,0,58
13068,2019-06-10,77,25,5,27,3,27.549999999999955,0.5395647475211497,55.0,2,0,0,1,0.6363636363636364,,,3.0,,,53.73,,,22.0,,22,0,22
13069,2019-06-10,471,194,5,21,3,5.169999999999845,0.5074396789721579,55.0,2,0,0,1,0.8813131313131313,,,22.5,,,66.24,,,30.5,,61,0,61
13070,2019-06-10,147,264,3,23,3,-43.17000000000007,0.43819113538226273,55.0,2,0,0,1,0.8375,,,9.5,,,52.305,,,26.5,,53,0,53
13071,2019-06-10,197,204,9,15,3,25.680000000000064,0.5368893381273911,55.0,2,0,0,1,0.9411764705882353,,,15.0,,,63.73,,,36.0,,36,0,36
13072,2019-06-10,15,504,2,36,3,236.57999999999993,0.7960624719553487,55.0,2,0,0,1,1.0,,,18.0,,,62.980000000000004,,,28.0,,56,0,56
13074,2019-06-10,505,80,3,31,3,-71.73000000000002,0.39821430658476475,55.0,2,0,0,1,0.5,,,1.0,,,56.86,,,16.0,,16,0,16
13075,2019-06-10,63,68,1,31,3,-62.99000000000001,0.4103304250889598,55.0,2,0,0,1,0.8,,,7.0,,,52.17,,,20.0,,20,0,20
13076,2019-06-10,69,12,1,37,3,-11.149999999999864,0.48395936658167743,55.0,2,0,0,1,0.7222222222222222,,,11.0,,,71.05,,,38.0,,38,0,38
13077,2019-06-10,115,438,7,17,3,33.44999999999982,0.5479902336467355,55.0,2,0,0,1,0.7222222222222223,,,3.5,,,59.459999999999994,,,28.0,,56,0,56
13078,2019-06-10,442,92,5,19,3,-59.57999999999993,0.4150881973931513,55.0,2,0,0,1,1.0,,,7.666666666666667,,,63.48,,,19.333333333333332,,58,0,58
13067,2019-06-10,38,1,3,23,3,7.639999999999873,0.5109930719895056,55.0,2,0,0,1,0.9409722222222222,,,10.0,,,62.925,,,35.5,,71,0,71
13052,2019-06-10,442,471,3,23,3,-13.069999999999936,0.4811996256370655,55.0,2,0,0,1,1.0,0.9208754208754208,0.07912457912457915,8.25,16.333333333333332,-8.083333333333332,62.61,63.93333333333333,-1.3233333333333306,19.25,27.333333333333332,77,82,-5
13064,2019-06-10,63,340,3,31,3,-25.059999999999945,0.46399817271461297,55.0,2,0,0,1,0.8666666666666667,,,10.0,,,56.495000000000005,,,25.5,,51,0,51
13050,2019-06-10,191,497,0,38,3,-12.950000000000045,0.48137207759436207,55.0,2,0,0,1,,,,,,,,,,,,0,0,0
13025,2019-06-10,58,289,4,22,3,218.17000000000007,0.778317347085048,55.0,2,0,0,1,,,,,,,,,,,,0,0,0
13026,2019-06-10,289,40,5,21,3,-200.81999999999994,0.2393925265536164,55.0,2,0,0,1,0.8,,,5.0,,,70.0,,,22.0,,22,0,22
13027,2019-06-10,58,17,2,32,3,114.06999999999994,0.6585051410739945,55.0,2,0,0,1,0.9090909090909091,,,4.0,,,60.67,,,22.0,,22,0,22
13028,2019-06-10,40,98,3,23,3,119.56999999999994,0.6655887020542977,55.0,2,0,0,1,0.7,,,3.0,,,52.78,,,21.0,,21,0,21
13029,2019-06-10,289,383,5,27,3,-53.50999999999999,0.4235960762029091,55.0,2,0,0,1,0.8545454545454545,,,8.0,,,65.405,,,21.5,,43,0,43
13030,2019-06-10,58,30,3,31,3,90.1400000000001,0.6268876016895903,55.0,2,0,0,1,0.8607954545454546,,,3.5,,,62.155,,,27.0,,54,0,54
13031,2019-06-10,17,144,3,35,3,60.02999999999997,0.5855405891269556,55.0,2,0,0,1,0.8,,,9.0,,,58.95,,,32.0,,32,0,32
13032,2019-06-10,98,440,1,29,3,-102.06999999999994,0.35719440533107527,55.0,2,0,0,1,0.9090909090909091,,,14.0,,,56.76,,,23.0,,23,0,23
13033,2019-06-10,40,9,5,19,3,89.70000000000005,0.626294980601324,55.0,2,0,0,1,0.85,,,4.5,,,62.435,,,22.0,,44,0,44
13034,2019-06-10,383,44,5,21,3,-101.46000000000004,0.3580010591887109,55.0,2,0,0,1,0.6153846153846154,,,0.0,,,66.67,,,27.0,,27,0,27
13035,2019-06-10,289,269,7,17,3,-78.19999999999982,0.38932382234823787,55.0,2,0,0,1,0.8316017316017316,,,7.0,,,64.52666666666667,,,23.333333333333332,,70,0,70
13036,2019-06-10,30,215,5,21,3,35.98000000000002,0.5515950716464736,55.0,2,0,0,1,0.6,,,4.0,,,44.44,,,31.0,,31,0,31
13037,2019-06-10,58,37,0,26,3,240.85000000000014,0.8000239490043557,55.0,2,0,0,1,0.8030303030303031,,,3.6666666666666665,,,63.660000000000004,,,28.333333333333332,,85,0,85
13051,2019-06-10,214,549,3,23,3,-102.74000000000001,0.3563093404174231,55.0,2,0,0,1,,,,,,,,,,,,0,0,0
13046,2019-06-10,30,513,10,14,3,76.63000000000011,0.6085253333691905,55.0,2,0,0,1,0.7545454545454545,,,8.5,,,53.47,,,26.0,,52,0,52
13039,2019-06-10,17,214,4,28,3,128.76999999999998,0.6772712578299451,55.0,2,0,0,1,0.8375,1.0,-0.16249999999999998,12.5,14.0,-1.5,64.85,56.16,8.689999999999998,33.5,23.0,67,23,44
13040,2019-06-10,98,512,4,22,3,-22.6400000000001,0.46746445911088713,55.0,2,0,0,1,0.9188311688311688,,,13.5,,,57.495,,,26.0,,52,0,52
13041,2019-06-10,9,446,2,32,3,26.12999999999988,0.5375333531958025,55.0,2,0,0,1,0.6,,,1.0,,,53.52,,,19.0,,19,0,19
13042,2019-06-10,40,28,2,36,3,87.30000000000018,0.6230558660041594,55.0,2,0,0,1,0.8629629629629628,,,5.666666666666667,,,62.67666666666667,,,21.0,,63,0,63
13043,2019-06-10,44,285,3,25,3,38.99000000000001,0.555876749734659,55.0,2,0,0,1,0.7,,,3.0,,,47.54,,,21.0,,21,0,21
13044,2019-06-10,289,333,4,26,3,-7.900000000000091,0.4886329450261501,55.0,2,0,0,1,0.8459235209235209,,,6.5,,,68.89500000000001,,,21.75,,87,0,87
13045,2019-06-10,269,87,5,21,3,99.15000000000009,0.6389369723857317,55.0,2,0,0,1,0.5,,,1.0,,,64.81,,,17.0,,17,0,17
13038,2019-06-10,144,191,4,24,3,-64.99000000000001,0.40754766846869495,55.0,2,0,0,1,0.7647058823529411,0.8888888888888888,-0.12418300653594772,7.0,15.0,-8.0,57.01,61.61,-4.600000000000001,35.0,38.0,35,38,-3
13047,2019-06-10,215,216,4,22,3,-69.83999999999992,0.4008243824715402,55.0,2,0,0,1,0.7,,,6.0,,,60.61,,,21.0,,21,0,21
13048,2019-06-10,58,117,9,15,3,186.67000000000007,0.7454629250396092,55.0,2,0,0,1,0.7753496503496504,,,3.0,,,62.517500000000005,,,27.75,,111,0,111
13049,2019-06-10,144,502,7,17,3,-30.549999999999955,0.4561479742697118,55.0,2,0,0,1,0.7573529411764706,,,5.0,,,58.635,,,29.5,,59,0,59
13140,2019-06-17,64,425,1,33,3,232.04999999999995,0.7917962905547845,55.0,2,0,0,1,,,,,,,,,,,,0,0,0
13122,2019-06-17,340,63,2,36,3,-49.67000000000007,0.4290021524084207,55.0,2,0,0,1,0.8,0.8666666666666667,-0.06666666666666665,19.0,7.666666666666667,11.333333333333332,60.91,58.20333333333334,2.7066666666666563,31.0,27.333333333333332,31,82,-51
13118,2019-06-17,471,92,2,38,3,-29.74000000000001,0.457304925999474,55.0,2,0,0,1,0.9179292929292929,0.7777777777777778,0.14015151515151514,16.25,8.0,8.25,65.05499999999999,69.39,-4.335000000000008,26.25,19.0,105,19,86
13121,2019-06-17,61,201,4,20,3,-436.06999999999994,0.07514476956693733,55.0,2,0,0,1,,,,,,,,,,,,0,0,0
13117,2019-06-17,440,4,0,36,3,-25.980000000000018,0.46268130468537677,55.0,2,0,0,1,0.8666666666666667,,,6.0,,,59.09,,,29.0,,29,0,29
13111,2019-06-17,68,471,4,32,3,48.100000000000136,0.5687825856306715,55.0,2,0,0,1,0.9333333333333333,0.9343434343434343,-0.0010101010101009056,18.0,16.8,1.1999999999999993,62.11,64.544,-2.4339999999999975,31.0,28.6,31,143,-112
13115,2019-06-17,340,61,8,16,3,140.18000000000006,0.6914572556025746,55.0,2,0,0,1,0.8117647058823529,0.9,-0.08823529411764708,15.0,3.0,12.0,59.545,63.46,-3.914999999999999,33.5,20.0,67,20,47
13114,2019-06-17,68,15,1,33,3,-113.59999999999991,0.3421035303510092,55.0,2,0,0,1,0.9666666666666667,0.9803921568627452,-0.013725490196078494,16.5,22.333333333333332,-5.833333333333332,64.075,58.326666666666675,5.748333333333328,31.5,30.666666666666668,63,92,-29
13113,2019-06-17,471,440,6,20,3,28.779999999999973,0.5413232763198231,55.0,2,0,0,1,0.923063973063973,0.8156862745098039,0.10737769855416912,18.166666666666668,9.0,9.166666666666668,64.77166666666666,65.51,-0.7383333333333439,29.166666666666668,32.5,175,65,110
13112,2019-06-17,77,340,4,32,3,-10.689999999999827,0.4846207061714885,55.0,2,0,0,1,0.7467532467532467,0.8745098039215686,-0.1277565571683219,6.5,12.333333333333334,-5.833333333333334,53.995,57.99666666666667,-4.001666666666672,24.5,27.666666666666668,49,83,-34
13123,2019-06-17,210,29,0,34,3,15.060000000000173,0.5216595186026236,55.0,2,0,0,1,,,,,,,,,,,,0,0,0
13110,2019-06-17,68,77,4,34,3,50.809999999999945,0.5726046062039106,55.0,2,0,0,1,0.9569444444444445,0.7895021645021645,0.16744227994228,16.333333333333332,4.666666666666667,11.666666666666664,61.27,58.11666666666667,3.153333333333336,32.0,27.0,96,81,15
13116,2019-06-17,77,210,0,38,3,14.400000000000091,0.5207114077393368,55.0,2,0,0,1,0.7952516233766234,0.875,-0.07974837662337664,5.5,4.0,1.5,56.964999999999996,52.43,4.534999999999997,28.75,34.0,115,34,81
13124,2019-06-17,77,64,5,27,3,-132.74,0.31775398590984116,55.0,2,0,0,1,0.8028679653679653,0.9375,-0.13463203463203466,6.4,19.0,-12.6,58.126,63.83,-5.704000000000001,30.6,33.0,153,33,120
13130,2019-06-17,68,147,4,32,3,203.60000000000014,0.763509189982041,55.0,2,0,0,1,0.9520833333333334,0.831060606060606,0.12102272727272734,16.25,8.0,8.25,60.0725,54.50333333333333,5.569166666666668,32.5,25.333333333333332,130,76,54
13126,2019-06-17,4,9,8,16,3,2.3400000000001455,0.5033674797811828,55.0,2,0,0,1,0.8235294117647058,0.76875,0.0547794117647058,8.0,0.5,7.5,66.19,59.55500000000001,6.634999999999991,36.0,25.5,36,51,-15
13127,2019-06-17,92,202,4,22,3,135.17000000000007,0.6852707062870229,55.0,2,0,0,1,0.8611111111111112,,,12.5,,,67.875,,,28.5,,57,0,57
13128,2019-06-17,471,14,4,20,3,30.220000000000027,0.5433807314304675,55.0,2,0,0,1,0.934054834054834,,,16.857142857142858,,,64.24857142857142,,,27.857142857142858,,195,0,195
13129,2019-06-17,48,365,4,22,3,141.45000000000005,0.6930147651274045,55.0,2,0,0,1,,0.8181818181818181,,,6.0,,,56.06,,,22.0,0,22,-22
13131,2019-06-17,28,383,1,29,3,1.5499999999999545,0.5022306145103449,55.0,2,0,0,1,0.7647058823529411,0.7622377622377623,0.002468120115178829,21.0,0.5,20.5,66.67,60.260000000000005,6.409999999999997,36.0,24.0,36,48,-12
13132,2019-06-17,15,330,7,17,3,249.78999999999996,0.8081303021493248,55.0,2,0,0,1,0.9696691176470589,,,22.25,,,58.905,,,31.25,,125,0,125
13133,2019-06-17,201,144,6,20,3,282.55999999999995,0.8356959408967226,55.0,2,0,0,1,0.7,0.80119825708061,-0.10119825708061003,6.0,4.666666666666667,1.333333333333333,58.73,56.423333333333325,2.306666666666672,20.0,25.333333333333332,20,76,-56
13134,2019-06-17,61,379,7,17,3,-81.07999999999993,0.3853895531275728,55.0,2,0,0,1,0.7,,,1.5,,,59.34,,,18.0,,36,0,36
13135,2019-06-17,63,488,6,20,3,107.23000000000002,0.649596373784045,55.0,2,0,0,1,0.8411764705882353,,,6.25,,,57.970000000000006,,,29.5,,118,0,118
13136,2019-06-17,340,37,6,18,3,132.57000000000016,0.6820338293927812,55.0,2,0,0,1,0.8392156862745098,0.6923076923076923,0.14690799396681753,12.5,5.0,7.5,58.39,67.61,-9.219999999999999,28.75,26.0,115,26,89
13137,2019-06-17,29,341,5,19,3,-25.940000000000055,0.4627385491267704,55.0,2,0,0,1,0.8823529411764706,,,18.0,,,65.22,,,34.0,,34,0,34
13109,2019-06-17,195,191,4,22,3,99.80999999999995,0.6398129862191217,55.0,2,0,0,1,0.8,0.736111111111111,0.063888888888889,21.0,11.5,9.5,69.23,58.655,10.575000000000003,32.0,31.0,32,62,-30
13139,2019-06-17,77,109,1,31,3,197.79999999999995,0.7574277094571934,55.0,2,0,0,1,0.8119137806637807,,,6.0,,,58.79,,,30.0,,180,0,180
13125,2019-06-17,440,208,5,21,3,12.790000000000191,0.51839797956582,55.0,2,0,0,1,0.7771241830065359,,,6.333333333333333,,,63.67333333333334,,,28.333333333333332,,85,0,85
13138,2019-06-17,210,269,4,22,3,7.419999999999845,0.5106766152199207,55.0,2,0,0,1,0.8819444444444444,0.7,0.18194444444444446,5.0,3.5,1.5,57.745000000000005,63.24,-5.494999999999997,36.0,19.0,72,38,34
13108,2019-06-17,12,80,6,18,3,52.309999999999945,0.5747164254933019,55.0,2,0,0,1,0.7777777777777778,0.8,-0.022222222222222254,3.0,7.0,-4.0,62.41,63.22,-0.8100000000000023,37.0,31.0,37,31,6
13106,2019-06-17,30,267,10,14,3,107.74000000000001,0.6502643285484788,55.0,2,0,0,1,0.8363636363636363,,,7.333333333333333,,,57.21666666666666,,,22.0,,66,0,66
13107,2019-06-17,146,216,5,29,3,-22.50999999999999,0.4676507565128852,55.0,2,0,0,1,,0.6363636363636364,,,5.0,,,65.22,,,22.0,0,22,-22
13079,2019-06-17,13,30,6,20,3,273.44000000000005,0.8283597991270852,55.0,2,0,0,1,,0.8772727272727272,,,7.75,,,57.10249999999999,,,20.0,0,80,-80
13080,2019-06-17,13,215,6,18,3,343.8499999999999,0.8786128903335277,55.0,2,0,0,1,1.0,0.759090909090909,0.24090909090909096,7.0,9.5,-2.5,60.34,63.38,-3.039999999999999,20.0,21.5,20,43,-23
13081,2019-06-17,30,442,4,22,3,-6.669999999999845,0.49040227746289505,55.0,2,0,0,1,0.8418181818181818,1.0,-0.1581818181818182,7.6,7.8,-0.20000000000000018,56.54,62.48199999999999,-5.941999999999993,20.0,20.0,100,100,0
13082,2019-06-17,13,31,3,29,3,247.4000000000001,0.8059880060639147,55.0,2,0,0,1,1.0,,,6.5,,,64.315,,,19.0,,38,0,38
13084,2019-06-17,442,335,5,21,3,-41.47000000000003,0.44060168509856296,55.0,2,0,0,1,0.9833333333333334,0.6666666666666667,0.31666666666666665,8.833333333333334,4.0,4.833333333333334,62.324999999999996,68.85,-6.524999999999999,20.333333333333332,18.0,122,18,104
13085,2019-06-17,30,195,3,29,3,-1.1900000000000546,0.4982874590338451,55.0,2,0,0,1,0.8681818181818182,0.8090909090909091,0.05909090909090908,7.333333333333333,16.5,-9.166666666666668,57.251666666666665,65.24000000000001,-7.988333333333344,20.333333333333332,27.0,122,54,68
13086,2019-06-17,13,197,1,35,3,262.4000000000001,0.8191346758699295,55.0,2,0,0,1,0.9761904761904763,0.9705882352941176,0.0056022408963586345,5.666666666666667,14.0,-8.333333333333332,64.73,68.53,-3.799999999999997,22.333333333333332,25.5,67,51,16
13087,2019-06-17,31,40,7,17,3,-5.710000000000036,0.49178338920327325,55.0,2,0,0,1,0.8,0.8531045751633985,-0.053104575163398504,3.0,6.25,-3.25,70.11,64.2125,5.897499999999994,29.0,24.75,29,99,-70
13088,2019-06-17,17,87,0,38,3,122.38000000000011,0.6691793907186503,55.0,2,0,0,1,0.8592261904761905,0.7,0.15922619047619058,10.0,7.0,3.0,64.1275,63.51,0.6174999999999997,26.75,21.0,107,21,86
