match_id,player_id,elo_overall_before,elo_surface_before,surface,match_date,result
7749,36,1653.14,1654.78,Clay,2017-07-17,win
7749,38,1506.82,1466.56,Clay,2017-07-17,loss
7750,6,1603.26,1620.54,Clay,2017-07-17,win
7750,105,1627.1,1617.86,Clay,2017-07-17,loss
7751,335,1750.72,1641.94,Clay,2017-07-17,win
7751,194,1551.44,1519.89,Clay,2017-07-17,loss
7752,61,1641.24,1629.7,Clay,2017-07-17,win
7752,102,1419.9,1468.96,Clay,2017-07-17,loss
7753,65,1594.0,1575.8,Clay,2017-07-17,win
7753,24,1796.27,1734.07,Clay,2017-07-17,loss
7754,37,1703.18,1683.66,Clay,2017-07-17,win
7754,57,1710.78,1724.49,Clay,2017-07-17,loss
7755,36,1665.18,1664.89,Clay,2017-07-17,win
7755,187,1510.66,1518.6,Clay,2017-07-17,loss
7756,6,1624.63,1640.39,Clay,2017-07-17,win
7756,335,1760.36,1655.19,Clay,2017-07-17,loss
7757,65,1624.48,1604.33,Clay,2017-07-17,win
7757,61,1649.98,1641.05,Clay,2017-07-17,loss
7758,36,1676.83,1676.93,Clay,2017-07-17,win
7758,37,1723.62,1706.0,Clay,2017-07-17,loss
7759,6,1652.07,1661.24,Clay,2017-07-17,win
7759,65,1645.95,1626.43,Clay,2017-07-17,loss
7760,36,1699.51,1698.6,Clay,2017-07-17,win
7760,6,1671.72,1679.24,Clay,2017-07-17,loss
7761,115,1353.34,1470.75,Grass,2017-07-17,win
7761,434,1500.0,1500.0,Grass,2017-07-17,loss
7762,25,1516.11,1487.98,Grass,2017-07-17,win
7762,974,1500.0,1500.0,Grass,2017-07-17,loss
7763,302,1378.77,1500.0,Grass,2017-07-17,win
7763,101,1448.65,1414.08,Grass,2017-07-17,loss
7764,95,1459.4,1500.0,Grass,2017-07-17,win
7764,214,1499.37,1431.96,Grass,2017-07-17,loss
7765,216,1397.86,1462.59,Grass,2017-07-17,win
7765,218,1474.65,1515.75,Grass,2017-07-17,loss
7766,89,1430.01,1431.85,Grass,2017-07-17,win
7766,367,1475.48,1500.0,Grass,2017-07-17,loss
7767,332,1439.3,1473.71,Grass,2017-07-17,win
7767,212,1439.6,1438.96,Grass,2017-07-17,loss
7768,427,1413.68,1500.0,Grass,2017-07-17,win
7768,441,1405.63,1500.0,Grass,2017-07-17,loss
7769,260,1422.43,1478.72,Grass,2017-07-17,win
7769,339,1482.66,1533.93,Grass,2017-07-17,loss
7770,343,1477.39,1518.61,Grass,2017-07-17,win
7770,433,1440.25,1500.0,Grass,2017-07-17,loss
7771,345,1428.65,1444.05,Grass,2017-07-17,win
7771,211,1449.59,1525.04,Grass,2017-07-17,loss
7772,8,1409.57,1508.73,Grass,2017-07-17,win
7772,112,1441.51,1458.02,Grass,2017-07-17,loss
7773,35,1591.91,1623.14,Grass,2017-07-17,win
7773,115,1381.31,1492.43,Grass,2017-07-17,loss
7774,25,1535.18,1508.67,Grass,2017-07-17,win
7774,302,1402.74,1515.15,Grass,2017-07-17,loss
7775,95,1481.69,1516.13,Grass,2017-07-17,win
7775,58,1692.09,1647.75,Grass,2017-07-17,loss
7776,216,1422.21,1485.62,Grass,2017-07-17,win
7776,89,1452.61,1455.72,Grass,2017-07-17,loss
7777,332,1459.32,1491.71,Grass,2017-07-17,win
7777,427,1433.22,1520.0,Grass,2017-07-17,loss
7778,215,1540.25,1499.07,Grass,2017-07-17,win
7778,260,1445.86,1501.87,Grass,2017-07-17,loss
7779,345,1449.85,1468.63,Grass,2017-07-17,win
7779,343,1495.26,1537.54,Grass,2017-07-17,loss
7780,67,1675.14,1547.1,Grass,2017-07-17,win
7780,8,1431.4,1525.83,Grass,2017-07-17,loss
7781,25,1547.91,1529.05,Grass,2017-07-17,win
7781,35,1601.08,1635.95,Grass,2017-07-17,loss
7782,216,1443.95,1503.91,Grass,2017-07-17,win
7782,95,1512.51,1543.37,Grass,2017-07-17,loss
7783,332,1477.82,1513.34,Grass,2017-07-17,win
7783,215,1554.94,1519.23,Grass,2017-07-17,loss
7784,67,1683.04,1565.88,Grass,2017-07-17,win
7784,345,1472.45,1492.54,Grass,2017-07-17,loss
7785,216,1467.85,1526.17,Grass,2017-07-17,win
7785,25,1570.94,1555.01,Grass,2017-07-17,loss
7786,67,1692.21,1581.72,Grass,2017-07-17,win
7786,332,1502.18,1533.68,Grass,2017-07-17,loss
7787,67,1702.24,1598.97,Grass,2017-07-17,win
7787,216,1493.62,1547.82,Grass,2017-07-17,loss
7788,336,1415.42,1409.0,Clay,2017-07-17,win
7788,293,1474.38,1479.33,Clay,2017-07-17,loss
7789,369,1502.24,1478.99,Clay,2017-07-17,win
7789,520,1500.0,1500.0,Clay,2017-07-17,loss
7790,60,1402.34,1407.37,Clay,2017-07-17,win
7790,97,1640.38,1556.39,Clay,2017-07-17,loss
7791,28,1634.59,1562.63,Clay,2017-07-17,win
7791,87,1439.01,1504.46,Clay,2017-07-17,loss
7792,146,1406.59,1416.33,Clay,2017-07-17,win
7792,431,1500.0,1500.0,Clay,2017-07-17,loss
7793,21,1640.55,1601.09,Clay,2017-07-17,win
7793,140,1436.5,1443.48,Clay,2017-07-17,loss
7794,123,1506.73,1407.18,Clay,2017-07-17,win
7794,118,1501.91,1509.89,Clay,2017-07-17,loss
7795,294,1600.78,1582.82,Clay,2017-07-17,win
7795,94,1478.77,1471.71,Clay,2017-07-17,loss
7796,350,1530.31,1534.73,Clay,2017-07-17,win
7796,107,1484.5,1358.9,Clay,2017-07-17,loss
7797,330,1368.15,1389.8,Clay,2017-07-17,win
7797,77,1595.0,1557.92,Clay,2017-07-17,loss
7798,46,1342.46,1508.08,Clay,2017-07-17,win
7798,72,1469.53,1454.99,Clay,2017-07-17,loss
7799,428,1482.47,1500.0,Clay,2017-07-17,win
7799,108,1524.98,1472.02,Clay,2017-07-17,loss
7800,336,1438.78,1433.0,Clay,2017-07-17,win
7800,69,1750.13,1645.48,Clay,2017-07-17,loss
7801,369,1522.11,1500.2,Clay,2017-07-17,win
7801,60,1434.24,1435.46,Clay,2017-07-17,loss
7802,74,1529.14,1545.19,Clay,2017-07-17,win
7802,28,1644.39,1579.31,Clay,2017-07-17,loss
7803,21,1649.99,1612.59,Clay,2017-07-17,win
7803,146,1431.84,1441.05,Clay,2017-07-17,loss
7804,123,1526.45,1432.93,Clay,2017-07-17,win
7804,294,1614.03,1596.63,Clay,2017-07-17,loss
7805,122,1732.77,1620.13,Clay,2017-07-17,win
7805,350,1547.69,1545.4,Clay,2017-07-17,loss
7806,46,1369.47,1525.05,Clay,2017-07-17,win
7806,330,1399.62,1418.78,Clay,2017-07-17,loss
7807,30,1834.05,1751.52,Clay,2017-07-17,win
7807,428,1504.91,1518.39,Clay,2017-07-17,loss
7808,369,1537.16,1516.52,Clay,2017-07-17,win
7808,336,1473.07,1463.9,Clay,2017-07-17,loss
7809,74,1555.54,1567.15,Clay,2017-07-17,win
7809,21,1658.86,1623.45,Clay,2017-07-17,loss
7810,123,1551.39,1461.71,Clay,2017-07-17,win
7810,122,1743.02,1635.9,Clay,2017-07-17,loss
7811,46,1391.2,1539.11,Clay,2017-07-17,win
7811,30,1839.28,1759.8,Clay,2017-07-17,loss
7812,74,1581.32,1590.36,Clay,2017-07-17,win
7812,369,1553.51,1533.51,Clay,2017-07-17,loss
7813,123,1581.42,1490.98,Clay,2017-07-17,win
7813,46,1428.38,1570.34,Clay,2017-07-17,loss
7814,123,1593.14,1515.47,Clay,2017-07-17,win
7814,74,1599.72,1607.12,Clay,2017-07-17,loss
7815,50,1604.16,1616.39,Hard,2017-07-24,win
7815,332,1492.15,1437.38,Hard,2017-07-24,loss
7816,89,1430.86,1427.9,Hard,2017-07-24,win
7816,285,1403.58,1453.88,Hard,2017-07-24,loss
7817,62,1692.31,1696.76,Hard,2017-07-24,win
7817,83,1417.35,1420.05,Hard,2017-07-24,loss
7818,290,1406.01,1437.94,Hard,2017-07-24,win
7818,339,1459.23,1418.36,Hard,2017-07-24,loss
7819,91,1517.25,1630.36,Hard,2017-07-24,win
7819,367,1452.88,1496.97,Hard,2017-07-24,loss
7820,333,1422.15,1413.88,Hard,2017-07-24,win
7820,142,1656.7,1507.36,Hard,2017-07-24,loss
7821,113,1593.09,1593.78,Hard,2017-07-24,win
7821,342,1456.29,1504.84,Hard,2017-07-24,loss
7822,429,1459.46,1460.55,Hard,2017-07-24,win
7822,214,1477.08,1497.32,Hard,2017-07-24,loss
7823,1,1556.69,1513.46,Hard,2017-07-24,win
7823,269,1413.37,1414.29,Hard,2017-07-24,loss
7824,208,1565.19,1565.4,Hard,2017-07-24,win
7824,88,1595.49,1614.71,Hard,2017-07-24,loss
7825,25,1545.18,1490.56,Hard,2017-07-24,win
7825,267,1591.12,1510.75,Hard,2017-07-24,loss
7826,82,1494.05,1427.58,Hard,2017-07-24,win
7826,302,1390.02,1342.21,Hard,2017-07-24,loss
7827,67,1711.5,1662.8,Hard,2017-07-24,win
7827,50,1617.93,1626.91,Hard,2017-07-24,loss
7828,89,1449.3,1449.39,Hard,2017-07-24,win
7828,62,1699.13,1703.52,Hard,2017-07-24,loss
7829,19,1840.08,1667.47,Hard,2017-07-24,win
7829,290,1429.05,1456.81,Hard,2017-07-24,loss
7830,333,1453.91,1439.13,Hard,2017-07-24,win
7830,91,1533.59,1643.04,Hard,2017-07-24,loss
7831,429,1480.48,1482.66,Hard,2017-07-24,win
7831,113,1605.6,1608.77,Hard,2017-07-24,loss
7832,111,1563.86,1607.56,Hard,2017-07-24,win
7832,1,1568.88,1527.9,Hard,2017-07-24,loss
7833,208,1586.93,1588.22,Hard,2017-07-24,win
7833,25,1567.81,1511.72,Hard,2017-07-24,loss
7834,192,1754.94,1831.51,Hard,2017-07-24,win
7834,82,1508.23,1442.76,Hard,2017-07-24,loss
7835,67,1726.24,1680.74,Hard,2017-07-24,win
7835,89,1481.62,1481.87,Hard,2017-07-24,loss
7836,19,1843.51,1676.64,Hard,2017-07-24,win
7836,333,1478.42,1469.68,Hard,2017-07-24,loss
7837,111,1584.15,1623.05,Hard,2017-07-24,win
7837,429,1507.38,1509.61,Hard,2017-07-24,loss
7838,208,1605.83,1603.88,Hard,2017-07-24,win
7838,192,1762.72,1835.36,Hard,2017-07-24,loss
7839,67,1734.1,1690.4,Hard,2017-07-24,win
7839,19,1847.87,1685.96,Hard,2017-07-24,loss
7840,111,1599.8,1636.75,Hard,2017-07-24,win
7840,208,1634.29,1635.53,Hard,2017-07-24,loss
7841,67,1760.42,1710.14,Hard,2017-07-24,win
7841,111,1621.78,1656.68,Hard,2017-07-24,loss
7842,430,1500.0,1500.0,Clay,2017-07-24,win
7842,376,1460.19,1469.4,Clay,2017-07-24,loss
7843,94,1465.52,1457.89,Clay,2017-07-24,win
7843,550,1459.59,1461.54,Clay,2017-07-24,loss
7844,38,1494.78,1456.45,Clay,2017-07-24,win
7844,99,1533.44,1473.7,Clay,2017-07-24,loss
7845,140,1427.06,1431.98,Clay,2017-07-24,win
7845,276,1470.42,1451.61,Clay,2017-07-24,loss
7846,194,1541.8,1506.64,Clay,2017-07-24,win
7846,281,1461.5,1458.02,Clay,2017-07-24,loss
7847,74,1579.34,1581.96,Clay,2017-07-24,win
7847,211,1428.38,1451.27,Clay,2017-07-24,loss
7848,87,1429.21,1487.78,Clay,2017-07-24,win
7848,78,1414.95,1447.07,Clay,2017-07-24,loss
7849,187,1499.01,1506.55,Clay,2017-07-24,win
7849,104,1490.0,1484.47,Clay,2017-07-24,loss
7850,420,1536.97,1528.33,Clay,2017-07-24,win
7850,119,1387.1,1474.14,Clay,2017-07-24,loss
7851,191,1551.79,1509.72,Clay,2017-07-24,win
7851,102,1411.16,1457.61,Clay,2017-07-24,loss
7852,297,1485.24,1474.04,Clay,2017-07-24,win
7852,6,1653.32,1660.36,Clay,2017-07-24,loss
7853,146,1422.97,1430.2,Clay,2017-07-24,win
7853,107,1467.12,1348.24,Clay,2017-07-24,loss
7854,31,1805.11,1684.38,Clay,2017-07-24,win
7854,430,1517.72,1518.24,Clay,2017-07-24,loss
7855,94,1485.18,1478.1,Clay,2017-07-24,win
7855,38,1517.0,1477.44,Clay,2017-07-24,loss
7856,122,1712.99,1606.63,Clay,2017-07-24,win
7856,140,1449.54,1453.11,Clay,2017-07-24,loss
7857,194,1557.25,1523.86,Clay,2017-07-24,win
7857,74,1591.16,1594.77,Clay,2017-07-24,loss
7858,87,1448.39,1505.45,Clay,2017-07-24,win
7858,187,1518.5,1525.28,Clay,2017-07-24,loss
7859,420,1548.84,1545.24,Clay,2017-07-24,win
7859,68,1766.1,1644.99,Clay,2017-07-24,loss
7860,191,1564.11,1526.75,Clay,2017-07-24,win
7860,297,1514.23,1503.84,Clay,2017-07-24,loss
7861,30,1802.1,1728.57,Clay,2017-07-24,win
7861,146,1445.5,1445.56,Clay,2017-07-24,loss
7862,31,1811.53,1695.48,Clay,2017-07-24,win
7862,94,1507.01,1498.07,Clay,2017-07-24,loss
7863,122,1720.19,1618.33,Clay,2017-07-24,win
7863,194,1579.2,1547.88,Clay,2017-07-24,loss
7864,420,1579.94,1570.83,Clay,2017-07-24,win
7864,87,1472.37,1526.59,Clay,2017-07-24,loss
7865,191,1581.25,1545.43,Clay,2017-07-24,win
7865,30,1806.65,1735.13,Clay,2017-07-24,loss
7866,122,1732.49,1634.33,Clay,2017-07-24,win
7866,31,1817.43,1705.2,Clay,2017-07-24,loss
7867,420,1593.94,1588.29,Clay,2017-07-24,win
7867,191,1612.67,1575.38,Clay,2017-07-24,loss
7868,122,1757.28,1658.35,Clay,2017-07-24,win
7868,420,1615.01,1607.55,Clay,2017-07-24,loss
7869,65,1626.3,1608.43,Clay,2017-07-24,win
7869,49,1704.08,1692.25,Clay,2017-07-24,loss
7870,200,1522.97,1410.61,Clay,2017-07-24,win
7870,330,1377.89,1404.72,Clay,2017-07-24,loss
7871,411,1506.34,1490.38,Clay,2017-07-24,win
7871,108,1502.55,1453.63,Clay,2017-07-24,loss
7872,61,1628.52,1618.94,Clay,2017-07-24,win
7872,22,1463.98,1490.9,Clay,2017-07-24,loss
7873,77,1563.52,1528.93,Clay,2017-07-24,win
7873,445,1380.78,1439.95,Clay,2017-07-24,loss
7874,80,1642.03,1560.56,Clay,2017-07-24,win
7874,123,1613.52,1540.62,Clay,2017-07-24,loss
7875,350,1537.44,1529.63,Clay,2017-07-24,win
7875,213,1434.5,1483.06,Clay,2017-07-24,loss
7876,97,1608.49,1528.3,Clay,2017-07-24,win
7876,298,1400.93,1461.28,Clay,2017-07-24,loss
7877,36,1717.91,1717.49,Clay,2017-07-24,win
7877,34,1564.47,1565.84,Clay,2017-07-24,loss
7878,125,1551.11,1537.09,Clay,2017-07-24,win
7878,118,1482.18,1484.14,Clay,2017-07-24,loss
7879,28,1617.98,1557.35,Clay,2017-07-24,win
7879,134,1444.45,1469.25,Clay,2017-07-24,loss
7880,335,1732.92,1634.34,Clay,2017-07-24,win
7880,487,1500.0,1500.0,Clay,2017-07-24,loss
7881,21,1633.08,1600.24,Clay,2017-07-24,win
7881,37,1700.94,1684.33,Clay,2017-07-24,loss
7882,105,1605.73,1598.01,Clay,2017-07-24,win
7882,424,1511.03,1482.94,Clay,2017-07-24,loss
7883,39,1538.57,1468.78,Clay,2017-07-24,win
7883,233,1408.15,1381.74,Clay,2017-07-24,loss
7884,52,1496.09,1503.09,Clay,2017-07-24,win
7884,57,1690.34,1702.15,Clay,2017-07-24,loss
7885,200,1535.07,1430.27,Clay,2017-07-24,win
7885,65,1650.7,1633.16,Clay,2017-07-24,loss
7886,61,1639.7,1631.89,Clay,2017-07-24,win
7886,411,1526.12,1508.27,Clay,2017-07-24,loss
7887,80,1660.39,1579.41,Clay,2017-07-24,win
7887,77,1573.88,1543.92,Clay,2017-07-24,loss
7888,350,1551.68,1546.97,Clay,2017-07-24,win
7888,97,1617.78,1544.49,Clay,2017-07-24,loss
7889,125,1567.19,1554.06,Clay,2017-07-24,win
7889,36,1729.61,1729.28,Clay,2017-07-24,loss
7890,335,1741.22,1646.97,Clay,2017-07-24,win
7890,28,1628.75,1572.39,Clay,2017-07-24,loss
7891,21,1656.94,1624.98,Clay,2017-07-24,win
7891,105,1620.41,1611.62,Clay,2017-07-24,loss
7892,52,1526.23,1533.44,Clay,2017-07-24,win
7892,39,1551.4,1483.87,Clay,2017-07-24,loss
7893,200,1561.49,1460.78,Clay,2017-07-24,win
7893,61,1653.38,1645.06,Clay,2017-07-24,loss
7894,80,1675.51,1597.38,Clay,2017-07-24,win
7894,350,1575.44,1566.83,Clay,2017-07-24,loss
7895,125,1595.91,1583.37,Clay,2017-07-24,win
7895,335,1754.96,1662.74,Clay,2017-07-24,loss
7896,52,1547.68,1550.61,Clay,2017-07-24,win
7896,21,1674.84,1644.22,Clay,2017-07-24,loss
7897,200,1586.66,1490.5,Clay,2017-07-24,win
7897,80,1689.91,1615.62,Clay,2017-07-24,loss
7898,52,1574.69,1575.87,Clay,2017-07-24,win
7898,125,1624.48,1607.86,Clay,2017-07-24,loss
7899,52,1597.54,1597.7,Clay,2017-07-24,win
7899,200,1612.44,1517.4,Clay,2017-07-24,loss
7900,431,1474.75,1475.27,Clay,2017-07-31,win
7900,65,1624.28,1602.65,Clay,2017-07-31,loss
7901,104,1470.52,1465.74,Clay,2017-07-31,win
7901,6,1624.33,1630.55,Clay,2017-07-31,loss
7902,39,1529.95,1466.71,Clay,2017-07-31,win
7902,213,1420.25,1465.73,Clay,2017-07-31,loss
7903,99,1511.22,1452.71,Clay,2017-07-31,win
7903,445,1370.43,1424.97,Clay,2017-07-31,loss
7904,80,1664.13,1588.72,Clay,2017-07-31,win
7904,119,1375.23,1457.24,Clay,2017-07-31,loss
7905,21,1647.83,1618.95,Clay,2017-07-31,win
7905,420,1602.78,1590.45,Clay,2017-07-31,loss
7906,78,1395.77,1429.4,Clay,2017-07-31,win
7906,191,1591.59,1556.12,Clay,2017-07-31,loss
7907,100,1438.7,1496.94,Clay,2017-07-31,win
7907,118,1466.1,1467.16,Clay,2017-07-31,loss
7908,87,1458.37,1509.12,Clay,2017-07-31,win
7908,107,1444.59,1332.87,Clay,2017-07-31,loss
7909,105,1602.5,1592.39,Clay,2017-07-31,win
7909,336,1456.72,1446.91,Clay,2017-07-31,loss
7910,102,1398.84,1440.58,Clay,2017-07-31,win
7910,297,1497.08,1485.16,Clay,2017-07-31,loss
7911,426,1563.42,1500.0,Clay,2017-07-31,win
7911,34,1552.77,1554.05,Clay,2017-07-31,loss
7912,122,1769.52,1675.45,Clay,2017-07-31,win
7912,431,1502.86,1502.3,Clay,2017-07-31,loss
7913,104,1498.84,1494.57,Clay,2017-07-31,win
7913,39,1543.84,1486.65,Clay,2017-07-31,loss
7914,99,1523.53,1471.11,Clay,2017-07-31,win
7914,77,1558.76,1525.95,Clay,2017-07-31,loss
7915,80,1670.51,1601.49,Clay,2017-07-31,win
7915,21,1665.25,1637.32,Clay,2017-07-31,loss
7916,100,1460.27,1515.23,Clay,2017-07-31,win
7916,78,1425.98,1456.39,Clay,2017-07-31,loss
7917,87,1477.58,1519.76,Clay,2017-07-31,win
7917,74,1569.21,1570.75,Clay,2017-07-31,loss
7918,102,1424.35,1463.14,Clay,2017-07-31,win
7918,105,1614.57,1604.47,Clay,2017-07-31,loss
7919,426,1582.8,1523.09,Clay,2017-07-31,win
7919,49,1679.68,1667.51,Clay,2017-07-31,loss
7920,122,1776.61,1686.23,Clay,2017-07-31,win
7920,104,1521.42,1514.12,Clay,2017-07-31,loss
7921,80,1690.2,1623.55,Clay,2017-07-31,win
7921,99,1545.55,1494.25,Clay,2017-07-31,loss
7922,87,1502.73,1542.68,Clay,2017-07-31,win
7922,100,1478.3,1531.87,Clay,2017-07-31,loss
7923,426,1608.24,1550.95,Clay,2017-07-31,win
7923,102,1454.32,1490.85,Clay,2017-07-31,loss
7924,80,1702.33,1636.43,Clay,2017-07-31,win
7924,122,1784.1,1697.06,Clay,2017-07-31,loss
7925,87,1521.33,1562.06,Clay,2017-07-31,win
7925,426,1619.92,1567.53,Clay,2017-07-31,loss
7926,80,1726.95,1659.88,Clay,2017-07-31,win
7926,87,1546.86,1582.37,Clay,2017-07-31,loss
7927,432,1500.0,1500.0,Hard,2017-07-31,win
7927,399,1516.01,1516.02,Hard,2017-07-31,loss
7928,296,1426.98,1434.86,Hard,2017-07-31,win
7928,382,1436.12,1499.6,Hard,2017-07-31,loss
7929,37,1677.08,1653.86,Hard,2017-07-31,win
7929,342,1443.79,1489.85,Hard,2017-07-31,loss
7930,216,1484.36,1393.45,Hard,2017-07-31,win
7930,345,1463.28,1451.18,Hard,2017-07-31,loss
7931,108,1482.77,1565.79,Hard,2017-07-31,win
7931,276,1447.94,1488.98,Hard,2017-07-31,loss
7932,290,1425.62,1447.65,Hard,2017-07-31,win
7932,35,1578.05,1586.55,Hard,2017-07-31,loss
7933,10,1464.56,1446.5,Hard,2017-07-31,win
7933,269,1401.18,1399.85,Hard,2017-07-31,loss
7934,366,1445.87,1439.25,Hard,2017-07-31,win
7934,408,1480.02,1479.33,Hard,2017-07-31,loss
7935,214,1456.07,1475.22,Hard,2017-07-31,win
7935,9,1507.72,1507.6,Hard,2017-07-31,loss
7936,58,1661.27,1521.04,Hard,2017-07-31,win
7936,490,1463.72,1484.0,Hard,2017-07-31,loss
7937,332,1478.38,1426.86,Hard,2017-07-31,win
7937,27,1463.07,1460.66,Hard,2017-07-31,loss
7938,427,1414.72,1455.71,Hard,2017-07-31,win
7938,302,1375.83,1327.02,Hard,2017-07-31,loss
7939,114,1773.81,1645.1,Hard,2017-07-31,win
7939,432,1520.92,1520.92,Hard,2017-07-31,loss
7940,296,1447.51,1458.55,Hard,2017-07-31,win
7940,37,1685.36,1665.06,Hard,2017-07-31,loss
7941,68,1735.01,1473.86,Hard,2017-07-31,win
7941,216,1503.15,1416.74,Hard,2017-07-31,loss
7942,108,1500.77,1581.44,Hard,2017-07-31,win
7942,290,1453.87,1475.24,Hard,2017-07-31,loss
7943,10,1480.95,1463.83,Hard,2017-07-31,win
7943,366,1467.83,1461.55,Hard,2017-07-31,loss
7944,214,1479.02,1497.07,Hard,2017-07-31,win
7944,57,1660.2,1507.16,Hard,2017-07-31,loss
7945,58,1670.98,1538.92,Hard,2017-07-31,win
7945,332,1497.5,1448.8,Hard,2017-07-31,loss
7946,43,1866.92,1767.53,Hard,2017-07-31,win
7946,427,1432.49,1468.62,Hard,2017-07-31,loss
7947,114,1781.38,1658.24,Hard,2017-07-31,win
7947,296,1479.4,1489.21,Hard,2017-07-31,loss
7948,108,1518.09,1595.51,Hard,2017-07-31,win
7948,68,1743.34,1490.6,Hard,2017-07-31,loss
7949,10,1500.19,1483.7,Hard,2017-07-31,win
7949,214,1508.6,1517.65,Hard,2017-07-31,loss
7950,43,1869.95,1773.6,Hard,2017-07-31,win
7950,58,1681.75,1553.85,Hard,2017-07-31,loss
7951,114,1787.36,1669.21,Hard,2017-07-31,win
7951,108,1549.5,1609.65,Hard,2017-07-31,loss
7952,10,1520.68,1505.65,Hard,2017-07-31,win
7952,43,1880.06,1782.4,Hard,2017-07-31,loss
7953,114,1795.47,1685.82,Hard,2017-07-31,win
7953,10,1556.19,1538.89,Hard,2017-07-31,loss
7954,62,1666.8,1671.04,Hard,2017-07-31,win
7954,83,1410.53,1413.29,Hard,2017-07-31,loss
7955,89,1473.76,1472.21,Hard,2017-07-31,win
7955,975,1500.0,1500.0,Hard,2017-07-31,loss
7956,298,1391.64,1436.73,Hard,2017-07-31,win
7956,434,1472.03,1500.0,Hard,2017-07-31,loss
7957,333,1474.06,1460.36,Hard,2017-07-31,win
7957,308,1472.7,1457.66,Hard,2017-07-31,loss
7958,208,1612.31,1615.6,Hard,2017-07-31,win
7958,142,1624.94,1482.1,Hard,2017-07-31,loss
7959,340,1618.68,1563.88,Hard,2017-07-31,win
7959,367,1436.54,1484.29,Hard,2017-07-31,loss
7960,433,1422.38,1500.0,Hard,2017-07-31,win
7960,66,1410.07,1421.22,Hard,2017-07-31,loss
7961,289,1488.56,1484.82,Hard,2017-07-31,win
7961,266,1525.33,1537.53,Hard,2017-07-31,loss
7962,72,1442.53,1526.73,Hard,2017-07-31,win
7962,976,1500.0,1500.0,Hard,2017-07-31,loss
7963,113,1578.69,1581.82,Hard,2017-07-31,win
7963,82,1500.44,1438.9,Hard,2017-07-31,loss
7964,88,1573.75,1591.89,Hard,2017-07-31,win
7964,301,1500.8,1484.74,Hard,2017-07-31,loss
7965,210,1474.12,1566.24,Hard,2017-07-31,win
7965,285,1385.15,1432.38,Hard,2017-07-31,loss
7966,230,1470.48,1469.71,Hard,2017-07-31,win
7966,339,1436.19,1399.49,Hard,2017-07-31,loss
7967,267,1568.49,1489.59,Hard,2017-07-31,win
7967,284,1530.77,1492.06,Hard,2017-07-31,loss
7968,91,1509.08,1612.49,Hard,2017-07-31,win
7968,977,1500.0,1500.0,Hard,2017-07-31,loss
7969,187,1494.51,1505.49,Hard,2017-07-31,win
7969,50,1603.19,1608.96,Hard,2017-07-31,loss
7970,16,1831.87,1852.34,Hard,2017-07-31,win
7970,62,1674.25,1678.44,Hard,2017-07-31,loss
7971,48,1816.38,1818.38,Hard,2017-07-31,win
7971,89,1495.27,1493.81,Hard,2017-07-31,loss
7972,19,1821.55,1666.22,Hard,2017-07-31,win
7972,298,1416.18,1460.33,Hard,2017-07-31,loss
7973,333,1493.99,1480.21,Hard,2017-07-31,win
7973,63,1727.67,1663.57,Hard,2017-07-31,loss
7974,14,1765.2,1807.07,Hard,2017-07-31,win
7974,208,1633.04,1628.27,Hard,2017-07-31,loss
7975,340,1629.06,1579.38,Hard,2017-07-31,win
7975,12,1685.11,1628.66,Hard,2017-07-31,loss
7976,433,1441.68,1515.54,Hard,2017-07-31,win
7976,92,1776.8,1881.85,Hard,2017-07-31,loss
7977,195,1902.06,1741.82,Hard,2017-07-31,win
7977,289,1510.67,1507.83,Hard,2017-07-31,loss
7978,192,1734.26,1803.71,Hard,2017-07-31,win
7978,72,1465.81,1545.19,Hard,2017-07-31,loss
7979,113,1594.26,1594.02,Hard,2017-07-31,win
7979,520,1480.13,1500.0,Hard,2017-07-31,loss
7980,88,1589.61,1605.91,Hard,2017-07-31,win
7980,111,1609.36,1639.73,Hard,2017-07-31,loss
7981,15,1857.56,1817.49,Hard,2017-07-31,win
7981,210,1489.11,1578.9,Hard,2017-07-31,loss
7982,230,1488.51,1485.72,Hard,2017-07-31,win
7982,69,1715.84,1744.84,Hard,2017-07-31,loss
7983,267,1586.33,1509.73,Hard,2017-07-31,win
7983,204,1658.33,1601.83,Hard,2017-07-31,loss
7984,64,1738.2,1600.28,Hard,2017-07-31,win
7984,91,1528.56,1626.23,Hard,2017-07-31,loss
7985,116,1887.44,1678.64,Hard,2017-07-31,win
7985,187,1520.57,1531.27,Hard,2017-07-31,loss
7986,16,1843.37,1863.09,Hard,2017-07-31,win
7986,48,1821.83,1823.73,Hard,2017-07-31,loss
7987,333,1525.72,1509.88,Hard,2017-07-31,win
7987,19,1825.08,1675.58,Hard,2017-07-31,loss
7988,340,1652.26,1602.2,Hard,2017-07-31,win
7988,14,1777.94,1817.6,Hard,2017-07-31,loss
7989,195,1905.86,1750.08,Hard,2017-07-31,win
7989,433,1476.6,1551.21,Hard,2017-07-31,loss
7990,192,1741.29,1811.08,Hard,2017-07-31,win
7990,113,1607.92,1608.74,Hard,2017-07-31,loss
7991,15,1861.85,1825.57,Hard,2017-07-31,win
7991,88,1610.75,1627.85,Hard,2017-07-31,loss
7992,230,1520.01,1518.38,Hard,2017-07-31,win
7992,267,1610.41,1534.91,Hard,2017-07-31,loss
7993,64,1747.41,1621.77,Hard,2017-07-31,win
7993,116,1891.76,1690.63,Hard,2017-07-31,loss
