match_id,match_date,winner_id,loser_id,court_speed_index,round_numeric,best_of,tier_numeric,surface_Hard,surface_Clay,surface_Grass,tier_Grand_Slam,tier_Masters_1000,tier_ATP_500,tier_ATP_250,tier_Challenger,d_elo_overall,d_elo_surface,d_atp_rank,d_surface_win_rate,d_recent_form_10,d_serve_rating,d_return_rating,serve_vs_return,d_ace_rate,d_bp_save_rate,d_days_rest,d_matches_last_14d,p1_matches_14d,p2_matches_14d,h2h_overall,h2h_surface,h2h_surface_3y,h2h_last5_weighted,elo_mkt_gap,d_serve_style_csi,p1_fatigue_games_7d,p2_fatigue_games_7d,d_fatigue_games_7d,p1_surface_transition,p2_surface_transition,d_surface_transition,serve_hold_matchup,p1_form_regression,p2_form_regression,tournament_proximity,total_games,game_diff,p1_is_winner,winner_won
10681,2018-07-16,76,19,55.0,3,3,2,0,0,1,0,0,1,0,0,99.15999999999985,174.34000000000015,-29.0,0.3333333333333333,0.09999999999999998,,-0.6578947368421026,,,-0.006578947368421018,14,1,2,1,0.5,0.5,0.5,0.5,,,0,18,-18,2.0,0.0,2.0,0.16454212454212436,0.09344151425236735,0.08076516055337463,0,25,3.0,0,0
10680,2018-07-16,12,491,55.0,3,3,2,0,0,1,0,0,1,0,0,196.95000000000005,44.61000000000013,-160.0,0.5714285714285714,0.6,,11.228813559322035,,,0.11228813559322037,-14,3,4,1,0.5,0.5,0.5,0.5,,,64,0,64,0.0,2.0,-2.0,0.17904761904761912,-0.03608641466570839,0.3111986674267557,0,16,8.0,1,1
10680,2018-07-16,12,491,55.0,3,3,2,0,0,1,0,0,1,0,0,-196.95000000000005,-44.61000000000013,160.0,-0.5714285714285714,-0.6,,-11.228813559322035,,,-0.11228813559322037,14,-3,1,4,0.5,0.5,0.5,0.5,,,0,64,-64,2.0,0.0,2.0,-0.17904761904761912,0.3111986674267557,-0.03608641466570839,0,16,8.0,0,0
10678,2018-07-16,490,210,55.0,3,3,2,0,0,1,0,0,1,0,0,-91.78999999999996,-84.99000000000001,-3.0,,-0.4,,13.636363636363633,,,0.13636363636363635,-49,2,2,0,0.5,0.5,0.5,0.5,,,29,0,29,0.0,54.0,-54.0,,0.3851087100507736,0.008923012318604262,0,20,4.0,1,1
10678,2018-07-16,490,210,55.0,3,3,2,0,0,1,0,0,1,0,0,91.78999999999996,84.99000000000001,3.0,,0.4,,-13.636363636363633,,,-0.13636363636363635,49,-2,0,2,0.5,0.5,0.5,0.5,,,0,29,-29,54.0,0.0,54.0,,0.008923012318604262,0.3851087100507736,0,20,4.0,0,0
10695,2018-07-16,445,516,28.0,3,3,2,0,1,0,0,0,1,0,0,96.84999999999991,84.54999999999995,-144.0,,0.5,,,,,,-714,1,1,0,0.5,0.5,0.5,0.5,,,0,0,0,7.0,104.0,-97.0,,-0.12285034794035254,0.5611710570266438,0,30,2.0,1,1
10695,2018-07-16,445,516,28.0,3,3,2,0,1,0,0,0,1,0,0,-96.84999999999991,-84.54999999999995,144.0,,-0.5,,,,,,714,-1,0,1,0.5,0.5,0.5,0.5,,,0,0,0,104.0,7.0,97.0,,0.5611710570266438,-0.12285034794035254,0,30,2.0,0,0
10679,2018-07-16,82,35,55.0,3,3,2,0,0,1,0,0,1,0,0,36.00999999999999,-39.17000000000007,46.0,-0.4,0.0,,-18.669871794871796,,,-0.18669871794871795,-14,0,2,2,0.5,0.5,0.5,0.5,,,17,0,17,0.0,2.0,-2.0,-0.357873607873608,0.08599103190152263,0.07518013140988866,0,34,4.0,1,1
10679,2018-07-16,82,35,55.0,3,3,2,0,0,1,0,0,1,0,0,-36.00999999999999,39.17000000000007,-46.0,0.4,-0.0,,18.669871794871796,,,0.18669871794871795,14,0,2,2,0.5,0.5,0.5,0.5,,,0,17,-17,2.0,0.0,2.0,0.357873607873608,0.07518013140988866,0.08599103190152263,0,34,4.0,0,0
10686,2018-07-16,76,58,55.0,3,3,2,0,0,1,0,0,1,0,0,-215.27999999999997,-152.33999999999992,98.0,-0.1428571428571429,-0.39999999999999997,,1.1097019657577576,,,0.01109701965757759,0,-3,2,5,1.0,0.5,0.5,1.0,,,43,21,22,0.0,0.0,0.0,-0.10538505354294836,-0.0034174293645682363,-0.1826785423962186,0,16,8.0,1,1
10686,2018-07-16,76,58,55.0,3,3,2,0,0,1,0,0,1,0,0,215.27999999999997,152.33999999999992,-98.0,0.1428571428571429,0.39999999999999997,,-1.1097019657577576,,,-0.01109701965757759,0,3,5,2,0.0,0.5,0.5,0.0,,,21,43,-22,0.0,0.0,-0.0,0.10538505354294836,-0.1826785423962186,-0.0034174293645682363,0,16,8.0,0,0
10696,2018-07-16,191,336,28.0,3,3,2,0,1,0,0,0,1,0,0,134.60000000000014,15.789999999999964,-100.0,-0.03749999999999998,0.0,,-0.12028869286286437,,,-0.001202886928628688,-35,2,2,0,0.5,0.5,0.5,0.5,,,0,0,0,7.0,7.0,0.0,-0.08172466422466429,-0.06037280441826842,-0.18475027552599654,0,31,3.0,1,1
10696,2018-07-16,191,336,28.0,3,3,2,0,1,0,0,0,1,0,0,-134.60000000000014,-15.789999999999964,100.0,0.03749999999999998,-0.0,,0.12028869286286437,,,0.001202886928628688,35,-2,0,2,0.5,0.5,0.5,0.5,,,0,0,0,7.0,7.0,-0.0,0.08172466422466429,-0.18475027552599654,-0.06037280441826842,0,31,3.0,0,0
10711,2018-07-16,330,417,28.0,3,3,2,0,1,0,0,0,1,0,0,177.01,107.05000000000018,-73.0,0.11555555555555563,0.29999999999999993,,-4.473684210526315,,,-0.044736842105263186,14,-1,1,2,0.5,0.5,0.5,0.5,,,0,26,-26,7.0,0.0,7.0,0.024946807978328267,-0.20879928382593477,0.016605405578437538,0,17,7.0,1,1
10711,2018-07-16,330,417,28.0,3,3,2,0,1,0,0,0,1,0,0,-177.01,-107.05000000000018,73.0,-0.11555555555555563,-0.29999999999999993,,4.473684210526315,,,0.044736842105263186,-14,1,2,1,0.5,0.5,0.5,0.5,,,26,0,26,0.0,7.0,-7.0,-0.024946807978328267,0.016605405578437538,-0.20879928382593477,0,17,7.0,0,0
10698,2018-07-16,471,294,28.0,3,3,2,0,1,0,0,0,1,0,0,-162.8900000000001,-126.16999999999985,-13.0,-0.6666666666666666,-0.3,,,,,,-70,0,0,0,0.5,0.5,0.5,0.5,,,0,0,0,13.0,23.0,-10.0,,0.20134154629213757,0.020005973542301048,0,19,5.0,1,1
10698,2018-07-16,471,294,28.0,3,3,2,0,1,0,0,0,1,0,0,162.8900000000001,126.16999999999985,13.0,0.6666666666666666,0.3,,,,,,70,0,0,0,0.5,0.5,0.5,0.5,,,0,0,0,23.0,13.0,10.0,,0.020005973542301048,0.20134154629213757,0,19,5.0,0,0
10716,2018-07-16,330,267,28.0,3,3,2,0,1,0,0,0,1,0,0,-10.029999999999973,38.72000000000003,-45.0,0.05060728744939269,0.19999999999999996,,-3.748258832468018,,,-0.03748258832468021,-14,-1,2,3,0.5,0.5,0.5,0.5,,,17,0,17,0.0,7.0,-7.0,0.03469080159243998,-0.17906304301671205,-0.034743176336958115,0,21,5.0,1,1
10716,2018-07-16,330,267,28.0,3,3,2,0,1,0,0,0,1,0,0,10.029999999999973,-38.72000000000003,45.0,-0.05060728744939269,-0.19999999999999996,,3.748258832468018,,,0.03748258832468021,14,1,3,2,0.5,0.5,0.5,0.5,,,0,17,-17,7.0,0.0,7.0,-0.03469080159243998,-0.034743176336958115,-0.17906304301671205,0,21,5.0,0,0
10677,2018-07-16,83,216,55.0,3,3,2,0,0,1,0,0,1,0,0,-201.18999999999983,-155.25,80.0,-0.4833333333333333,-0.39999999999999997,,2.496453900709227,,,0.02496453900709228,-14,-1,2,3,0.0,0.0,0.0,0.0,,,51,0,51,0.0,2.0,-2.0,-0.20094405594405595,-0.0061290873999095274,-0.26865974770225975,0,18,6.0,1,1
10677,2018-07-16,83,216,55.0,3,3,2,0,0,1,0,0,1,0,0,201.18999999999983,155.25,-80.0,0.4833333333333333,0.39999999999999997,,-2.496453900709227,,,-0.02496453900709228,14,1,3,2,1.0,1.0,1.0,1.0,,,0,51,-51,2.0,0.0,2.0,0.20094405594405595,-0.26865974770225975,-0.0061290873999095274,0,18,6.0,0,0
10715,2018-07-16,267,191,28.0,3,3,2,0,1,0,0,0,1,0,0,43.66000000000008,86.17999999999984,34.0,0.0625,0.0,,2.1168141592920335,,,0.021168141592920353,0,1,4,3,0.5,0.5,0.5,0.5,,,21,31,-10,0.0,0.0,0.0,0.05225291683625033,-0.05664687424248732,0.05023069446414041,0,24,2.0,1,1
10715,2018-07-16,267,191,28.0,3,3,2,0,1,0,0,0,1,0,0,-43.66000000000008,-86.17999999999984,-34.0,-0.0625,-0.0,,-2.1168141592920335,,,-0.021168141592920353,0,-1,3,4,0.5,0.5,0.5,0.5,,,31,21,10,0.0,0.0,-0.0,-0.05225291683625033,0.05023069446414041,-0.05664687424248732,0,24,2.0,0,0
10714,2018-07-16,330,293,28.0,3,3,2,0,1,0,0,0,1,0,0,154.47000000000003,163.34000000000015,-161.0,0.09259259259259256,0.30000000000000004,,-2.9224428624953163,,,-0.029224428624953225,0,2,3,1,1.0,1.0,1.0,1.0,,,38,19,19,0.0,0.0,0.0,0.13263465137508768,-0.2598732718751865,0.07988433424737362,0,15,9.0,1,1
10714,2018-07-16,330,293,28.0,3,3,2,0,1,0,0,0,1,0,0,-154.47000000000003,-163.34000000000015,161.0,-0.09259259259259256,-0.30000000000000004,,2.9224428624953163,,,0.029224428624953225,0,-2,1,3,0.0,0.0,0.0,0.0,,,19,38,-19,0.0,0.0,-0.0,-0.13263465137508768,0.07988433424737362,-0.2598732718751865,0,15,9.0,0,0
10713,2018-07-16,267,99,28.0,3,3,2,0,1,0,0,0,1,0,0,-28.279999999999973,-44.460000000000036,6.0,0.04232804232804238,0.0,,-5.496745863718353,,,-0.05496745863718344,-14,4,5,1,1.0,0.5,0.5,1.0,,,45,0,45,0.0,7.0,-7.0,-0.10272486772486777,-0.11952749703593679,-0.11495370755085599,0,25,3.0,1,1
10713,2018-07-16,267,99,28.0,3,3,2,0,1,0,0,0,1,0,0,28.279999999999973,44.460000000000036,-6.0,-0.04232804232804238,-0.0,,5.496745863718353,,,0.05496745863718344,14,-4,1,5,0.0,0.5,0.5,0.0,,,0,45,-45,7.0,0.0,7.0,0.10272486772486777,-0.11495370755085599,-0.11952749703593679,0,25,3.0,0,0
10710,2018-07-16,293,233,28.0,3,3,2,0,1,0,0,0,1,0,0,-39.789999999999964,63.690000000000055,105.0,0.028571428571428525,0.0,,-11.249999999999986,,,-0.11249999999999993,0,0,2,2,0.5,0.5,0.5,0.5,,,34,19,15,0.0,0.0,0.0,-0.10839046574340683,0.15634993945567055,-0.00796020536183717,0,17,7.0,1,1
10710,2018-07-16,293,233,28.0,3,3,2,0,1,0,0,0,1,0,0,39.789999999999964,-63.690000000000055,-105.0,-0.028571428571428525,-0.0,,11.249999999999986,,,0.11249999999999993,0,0,2,2,0.5,0.5,0.5,0.5,,,19,34,-15,0.0,0.0,-0.0,0.10839046574340683,-0.00796020536183717,0.15634993945567055,0,17,7.0,0,0
10709,2018-07-16,99,57,28.0,3,3,2,0,1,0,0,0,1,0,0,98.7199999999998,37.069999999999936,25.0,-0.06904761904761902,0.0,,17.103448275862064,,,0.17103448275862065,-14,1,2,1,0.3333333333333333,0.0,0.0,0.48250904704463216,,,25,0,25,0.0,7.0,-7.0,0.16926268176268178,-0.028970015006496763,-0.09340962910039374,0,22,4.0,1,1
10709,2018-07-16,99,57,28.0,3,3,2,0,1,0,0,0,1,0,0,-98.7199999999998,-37.069999999999936,-25.0,0.06904761904761902,-0.0,,-17.103448275862064,,,-0.17103448275862065,14,-1,1,2,0.6666666666666667,1.0,1.0,0.5174909529553678,,,0,25,-25,7.0,0.0,7.0,-0.16926268176268178,-0.09340962910039374,-0.028970015006496763,0,22,4.0,0,0
10708,2018-07-16,267,28,28.0,3,3,2,0,1,0,0,0,1,0,0,21.779999999999973,-45.69999999999982,-9.0,-0.06324110671936767,0.19999999999999996,,-1.2079831932773075,,,-0.012079831932773066,-14,4,6,2,0.5,0.5,0.5,0.5,,,70,0,70,0.0,7.0,-7.0,0.04480866355866364,-0.14641133112469262,0.07342588891633334,0,32,2.0,1,1
10708,2018-07-16,267,28,28.0,3,3,2,0,1,0,0,0,1,0,0,-21.779999999999973,45.69999999999982,9.0,0.06324110671936767,-0.19999999999999996,,1.2079831932773075,,,0.012079831932773066,14,-4,2,6,0.5,0.5,0.5,0.5,,,0,70,-70,7.0,0.0,7.0,-0.04480866355866364,0.07342588891633334,-0.14641133112469262,0,32,2.0,0,0
10707,2018-07-16,123,471,28.0,3,3,2,0,1,0,0,0,1,0,0,164.56999999999994,24.779999999999973,-109.0,0.16666666666666663,-0.033333333333333326,,,,,,91,-1,0,1,0.5,0.5,0.5,0.5,,,0,19,-19,13.0,0.0,13.0,,0.14737005676239567,0.08635092774860315,0,32,4.0,1,1
10707,2018-07-16,123,471,28.0,3,3,2,0,1,0,0,0,1,0,0,-164.56999999999994,-24.779999999999973,109.0,-0.16666666666666663,0.033333333333333326,,,,,,-91,1,1,0,0.5,0.5,0.5,0.5,,,19,0,19,0.0,13.0,-13.0,,0.08635092774860315,0.14737005676239567,0,32,4.0,0,0
10706,2018-07-16,191,5,28.0,3,3,2,0,1,0,0,0,1,0,0,-63.039999999999964,-158.2900000000002,-89.0,-0.31550802139037437,-0.19999999999999996,,5.639097744360896,,,0.05639097744360899,-49,4,4,0,0.5,0.5,0.5,0.5,,,55,0,55,0.0,7.0,-7.0,-0.008875516018373109,0.010529891435008265,-0.2501908055814742,0,28,2.0,1,1
10706,2018-07-16,191,5,28.0,3,3,2,0,1,0,0,0,1,0,0,63.039999999999964,158.2900000000002,89.0,0.31550802139037437,0.19999999999999996,,-5.639097744360896,,,-0.05639097744360899,49,-4,0,4,0.5,0.5,0.5,0.5,,,0,55,-55,7.0,0.0,7.0,0.008875516018373109,-0.2501908055814742,0.010529891435008265,0,28,2.0,0,0
10705,2018-07-16,417,445,28.0,3,3,2,0,1,0,0,0,1,0,0,-124.91000000000008,-40.92000000000007,51.0,-0.12941176470588234,-0.09999999999999998,,-1.0124252185918081,,,-0.010124252185918059,0,1,3,2,0.5,0.5,0.5,0.5,,,43,30,13,0.0,0.0,0.0,-0.02015973379064806,-0.04044817766860764,-0.07285675730860164,0,22,4.0,1,1
10705,2018-07-16,417,445,28.0,3,3,2,0,1,0,0,0,1,0,0,124.91000000000008,40.92000000000007,-51.0,0.12941176470588234,0.09999999999999998,,1.0124252185918081,,,0.010124252185918059,0,-1,2,3,0.5,0.5,0.5,0.5,,,30,43,-13,0.0,0.0,-0.0,0.02015973379064806,-0.07285675730860164,-0.04044817766860764,0,22,4.0,0,0
10704,2018-07-16,330,21,28.0,3,3,2,0,1,0,0,0,1,0,0,9.420000000000073,116.63000000000011,-46.0,0.1071428571428571,0.10000000000000009,,-6.654320987654323,,,-0.06654320987654316,0,-1,4,5,0.5,0.5,0.5,0.5,,,53,26,27,0.0,0.0,0.0,0.0539280914190311,-0.24617489977755969,-0.21679679187941747,0,32,0.0,1,1
10704,2018-07-16,330,21,28.0,3,3,2,0,1,0,0,0,1,0,0,-9.420000000000073,-116.63000000000011,46.0,-0.1071428571428571,-0.10000000000000009,,6.654320987654323,,,0.06654320987654316,0,1,5,4,0.5,0.5,0.5,0.5,,,26,53,-27,0.0,0.0,-0.0,-0.0539280914190311,-0.21679679187941747,-0.24617489977755969,0,32,0.0,0,0
10703,2018-07-16,293,147,28.0,3,3,2,0,1,0,0,0,1,0,0,-165.51,-143.32999999999993,137.0,-0.1875,-0.09999999999999998,,0.7410636442894543,,,0.007410636442894525,0,1,3,2,0.5,0.5,0.5,0.5,,,51,16,35,0.0,0.0,0.0,-0.10656918838737028,-0.0005051294329267431,-0.11920418176641323,0,30,4.0,1,1
10703,2018-07-16,293,147,28.0,3,3,2,0,1,0,0,0,1,0,0,165.51,143.32999999999993,-137.0,0.1875,0.09999999999999998,,-0.7410636442894543,,,-0.007410636442894525,0,-1,2,3,0.5,0.5,0.5,0.5,,,16,51,-35,0.0,0.0,-0.0,0.10656918838737028,-0.11920418176641323,-0.0005051294329267431,0,30,4.0,0,0
10702,2018-07-16,233,108,28.0,3,3,2,0,1,0,0,0,1,0,0,-136.4000000000001,-65.59000000000015,60.0,-0.023809523809523836,-0.39999999999999997,,15.18956773726152,,,0.15189567737261522,-14,1,3,2,1.0,0.5,0.5,1.0,,,36,0,36,0.0,7.0,-7.0,0.08910067873303162,0.07745936466182296,-0.15299522117784203,0,32,0.0,1,1
10702,2018-07-16,233,108,28.0,3,3,2,0,1,0,0,0,1,0,0,136.4000000000001,65.59000000000015,-60.0,0.023809523809523836,0.39999999999999997,,-15.18956773726152,,,-0.15189567737261522,14,-1,2,3,0.0,0.5,0.5,0.0,,,0,36,-36,7.0,0.0,7.0,-0.08910067873303162,-0.15299522117784203,0.07745936466182296,0,32,0.0,0,0
10701,2018-07-16,99,34,28.0,3,3,2,0,1,0,0,0,1,0,0,157.4699999999998,137.73000000000002,-16.0,0.1702586206896552,0.09999999999999998,,13.399663002487365,,,0.1339966300248736,-14,2,3,1,0.0,0.0,0.0,0.0,,,47,0,47,0.0,7.0,-7.0,0.11910783452136853,-0.04983605111509154,-0.04462221924647464,0,20,6.0,1,1
10701,2018-07-16,99,34,28.0,3,3,2,0,1,0,0,0,1,0,0,-157.4699999999998,-137.73000000000002,16.0,-0.1702586206896552,-0.09999999999999998,,-13.399663002487365,,,-0.1339966300248736,14,-2,1,3,1.0,1.0,1.0,1.0,,,0,47,-47,7.0,0.0,7.0,-0.11910783452136853,-0.04462221924647464,-0.04983605111509154,0,20,6.0,0,0
10700,2018-07-16,267,276,28.0,3,3,2,0,1,0,0,0,1,0,0,82.51999999999998,36.6099999999999,-17.0,-0.14906832298136652,-0.09999999999999998,,9.947299077733867,,,0.09947299077733862,-14,6,7,1,0.5,0.5,0.5,0.5,-0.11860810838280844,,102,0,102,0.0,11.0,-11.0,-0.04305705868205867,-0.1698425918671541,-0.3189276789930051,0,25,1.0,1,1
10700,2018-07-16,267,276,28.0,3,3,2,0,1,0,0,0,1,0,0,-82.51999999999998,-36.6099999999999,17.0,0.14906832298136652,0.09999999999999998,,-9.947299077733867,,,-0.09947299077733862,14,-6,1,7,0.5,0.5,0.5,0.5,0.11860810838280844,,0,102,-102,11.0,0.0,11.0,0.04305705868205867,-0.3189276789930051,-0.1698425918671541,0,25,1.0,0,0
10699,2018-07-16,28,87,28.0,3,3,2,0,1,0,0,0,1,0,0,3.480000000000018,48.1099999999999,37.0,-0.025362318840579712,-0.2,,-2.469418960244653,,,-0.024694189602446515,-14,2,3,1,1.0,1.0,1.0,1.0,,,32,0,32,0.0,7.0,-7.0,-0.041671376689759065,0.12221225010116005,0.016926164994661486,0,33,1.0,1,1
10699,2018-07-16,28,87,28.0,3,3,2,0,1,0,0,0,1,0,0,-3.480000000000018,-48.1099999999999,-37.0,0.025362318840579712,0.2,,2.469418960244653,,,0.024694189602446515,14,-2,1,3,0.0,0.0,0.0,0.0,,,0,32,-32,7.0,0.0,7.0,0.041671376689759065,0.016926164994661486,0.12221225010116005,0,33,1.0,0,0
10697,2018-07-16,5,98,28.0,3,3,2,0,1,0,0,0,1,0,0,91.61000000000013,81.79999999999995,58.0,0.030303030303030276,0.3,,3.5747189976045703,,,0.035747189976045646,-14,-1,1,2,0.5,0.5,0.5,0.5,,,28,0,28,0.0,7.0,-7.0,-0.04393301391702931,-0.16507544051355066,0.09449567683085647,0,14,10.0,1,1
10697,2018-07-16,5,98,28.0,3,3,2,0,1,0,0,0,1,0,0,-91.61000000000013,-81.79999999999995,-58.0,-0.030303030303030276,-0.3,,-3.5747189976045703,,,-0.035747189976045646,14,1,2,1,0.5,0.5,0.5,0.5,,,0,28,-28,7.0,0.0,7.0,0.04393301391702931,0.09449567683085647,-0.16507544051355066,0,14,10.0,0,0
10676,2018-07-16,284,115,55.0,3,3,2,0,0,1,0,0,1,0,0,33.23000000000002,15.309999999999945,75.0,0.16666666666666663,0.0,,8.683473389355747,,,0.08683473389355745,-14,2,3,1,0.5,0.5,0.5,0.5,,,71,0,71,0.0,2.0,-2.0,-0.015115864527629364,-0.047680803910424896,-0.22024736859595623,0,29,3.0,1,1
10676,2018-07-16,284,115,55.0,3,3,2,0,0,1,0,0,1,0,0,-33.23000000000002,-15.309999999999945,-75.0,-0.16666666666666663,-0.0,,-8.683473389355747,,,-0.08683473389355745,14,-2,1,3,0.5,0.5,0.5,0.5,,,0,71,-71,2.0,0.0,2.0,0.015115864527629364,-0.22024736859595623,-0.047680803910424896,0,29,3.0,0,0
10712,2018-07-16,191,123,28.0,3,3,2,0,1,0,0,0,1,0,0,-37.11000000000013,-12.849999999999909,3.0,-0.25555555555555554,0.09999999999999998,,-5.238095238095227,,,-0.052380952380952306,0,4,5,1,0.0,0.0,0.0,0.0,,,83,32,51,0.0,0.0,0.0,-0.09547275641025643,0.021093543482012977,0.10642673668153524,0,22,4.0,1,1
10712,2018-07-16,191,123,28.0,3,3,2,0,1,0,0,0,1,0,0,37.11000000000013,12.849999999999909,-3.0,0.25555555555555554,-0.09999999999999998,,5.238095238095227,,,0.052380952380952306,0,-4,1,5,1.0,1.0,1.0,1.0,,,32,83,-51,0.0,0.0,-0.0,0.09547275641025643,0.10642673668153524,0.021093543482012977,0,22,4.0,0,0
10674,2018-07-16,289,3,55.0,3,3,2,0,0,1,0,0,1,0,0,-67.22000000000003,-61.710000000000036,-562.0,0.0,-0.3,,-13.376623376623378,,,-0.1337662337662338,-14,1,2,1,0.5,0.5,0.5,0.5,-0.20898558177702542,,21,0,21,0.0,2.0,-2.0,0.1455211455211456,0.2572719005435669,-0.09509444990526966,0,19,5.0,1,1
10674,2018-07-16,289,3,55.0,3,3,2,0,0,1,0,0,1,0,0,67.22000000000003,61.710000000000036,562.0,-0.0,0.3,,13.376623376623378,,,0.1337662337662338,14,-1,1,2,0.5,0.5,0.5,0.5,0.20898558177702542,,0,21,-21,2.0,0.0,2.0,-0.1455211455211456,-0.09509444990526966,0.2572719005435669,0,19,5.0,0,0
10652,2018-07-16,308,36,28.0,3,3,2,0,1,0,0,0,1,0,0,-92.98000000000002,-96.70999999999981,108.0,-0.15476190476190482,0.10000000000000003,,3.3333333333333357,,,0.033333333333333326,35,-1,0,1,0.5,0.5,0.5,0.5,,,0,0,0,7.0,7.0,0.0,0.077761744428411,-0.040189651669313486,0.13918336800938258,0,20,6.0,1,1
10652,2018-07-16,308,36,28.0,3,3,2,0,1,0,0,0,1,0,0,92.98000000000002,96.70999999999981,-108.0,0.15476190476190482,-0.10000000000000003,,-3.3333333333333357,,,-0.033333333333333326,-35,1,1,0,0.5,0.5,0.5,0.5,,,0,0,0,7.0,7.0,-0.0,-0.077761744428411,0.13918336800938258,-0.040189651669313486,0,20,6.0,0,0
10651,2018-07-16,125,1,28.0,3,3,2,0,1,0,0,0,1,0,0,-86.97999999999979,52.32999999999993,35.0,0.0,-0.10000000000000003,,8.44587784720823,,,0.08445877847208227,0,-1,1,2,0.5,0.5,0.5,0.5,,,0,0,0,7.0,7.0,0.0,0.1081295882766472,0.12073985258665437,0.07729773992147443,0,20,4.0,1,1
10651,2018-07-16,125,1,28.0,3,3,2,0,1,0,0,0,1,0,0,86.97999999999979,-52.32999999999993,-35.0,-0.0,0.10000000000000003,,-8.44587784720823,,,-0.08445877847208227,0,1,2,1,0.5,0.5,0.5,0.5,,,0,0,0,7.0,7.0,-0.0,-0.1081295882766472,0.07729773992147443,0.12073985258665437,0,20,4.0,0,0
10650,2018-07-16,122,381,28.0,3,3,2,0,1,0,0,0,1,0,0,215.22000000000003,211.89999999999986,-322.0,0.01904761904761909,0.09999999999999998,,,,,,-87,3,3,0,0.5,0.5,0.5,0.5,,,0,0,0,7.0,43.42857142857143,-36.42857142857143,,-0.003588800729109498,-0.1230742099709024,0,25,1.0,1,1
10650,2018-07-16,122,381,28.0,3,3,2,0,1,0,0,0,1,0,0,-215.22000000000003,-211.89999999999986,322.0,-0.01904761904761909,-0.09999999999999998,,,,,,87,-3,0,3,0.5,0.5,0.5,0.5,,,0,0,0,43.42857142857143,7.0,36.42857142857143,,-0.1230742099709024,-0.003588800729109498,0,25,1.0,0,0
10649,2018-07-16,37,385,28.0,3,3,2,0,1,0,0,0,1,0,0,76.43000000000006,131.49,-103.0,-0.07575757575757569,-0.15555555555555556,,-0.9090909090909065,,,-0.009090909090909038,-63,1,1,0,0.5,0.5,0.5,0.5,,,0,0,0,7.0,11.0,-4.0,0.04283437151084213,0.07592926393793353,-0.05327537251366088,0,17,7.0,1,1
10649,2018-07-16,37,385,28.0,3,3,2,0,1,0,0,0,1,0,0,-76.43000000000006,-131.49,103.0,0.07575757575757569,0.15555555555555556,,0.9090909090909065,,,0.009090909090909038,63,-1,0,1,0.5,0.5,0.5,0.5,,,0,0,0,11.0,7.0,4.0,-0.04283437151084213,-0.05327537251366088,0.07592926393793353,0,17,7.0,0,0
10648,2018-07-16,24,297,28.0,3,3,2,0,1,0,0,0,1,0,0,217.85000000000014,162.94000000000005,-132.0,0.1214285714285715,0.0,,7.230046948356801,,,0.07230046948356805,-63,1,1,0,0.5,0.5,0.5,0.5,,,0,0,0,7.0,11.0,-4.0,0.02502775002775004,0.10154288047177429,-0.0690691745286291,0,19,5.0,1,1
10648,2018-07-16,24,297,28.0,3,3,2,0,1,0,0,0,1,0,0,-217.85000000000014,-162.94000000000005,132.0,-0.1214285714285715,-0.0,,-7.230046948356801,,,-0.07230046948356805,63,-1,0,1,0.5,0.5,0.5,0.5,,,0,0,0,11.0,7.0,4.0,-0.02502775002775004,-0.0690691745286291,0.10154288047177429,0,19,5.0,0,0
10647,2018-07-16,41,202,28.0,3,3,2,0,1,0,0,0,1,0,0,61.72000000000003,38.299999999999955,75.0,-0.02631578947368418,0.10000000000000003,,7.462985194077625,,,0.0746298519407762,0,1,2,1,0.5,0.5,0.5,0.5,,,0,0,0,7.0,7.0,0.0,0.08984888568221894,-0.08971801081346181,-0.00506244164045716,0,29,3.0,1,1
10647,2018-07-16,41,202,28.0,3,3,2,0,1,0,0,0,1,0,0,-61.72000000000003,-38.299999999999955,-75.0,0.02631578947368418,-0.10000000000000003,,-7.462985194077625,,,-0.0746298519407762,0,-1,1,2,0.5,0.5,0.5,0.5,,,0,0,0,7.0,7.0,-0.0,-0.08984888568221894,-0.00506244164045716,-0.08971801081346181,0,29,3.0,0,0
10646,2018-07-16,187,506,28.0,3,3,2,0,1,0,0,0,1,0,0,35.61999999999989,8.769999999999982,11.0,,,,,,,,84,0,0,0,0.5,0.5,0.5,0.5,,,0,0,0,14.0,52.0,-38.0,,-0.08138413897169883,0.0,0,31,3.0,1,1
10646,2018-07-16,187,506,28.0,3,3,2,0,1,0,0,0,1,0,0,-35.61999999999989,-8.769999999999982,-11.0,,,,,,,,-84,0,0,0,0.5,0.5,0.5,0.5,,,0,0,0,52.0,14.0,38.0,,0.0,-0.08138413897169883,0,31,3.0,0,0
10644,2018-07-16,100,468,28.0,3,3,2,0,1,0,0,0,1,0,0,-62.33999999999992,2.5799999999999272,-2.0,0.125,0.06666666666666671,,-18.536585365853654,,,-0.18536585365853653,28,0,0,0,0.5,0.5,0.5,0.5,,,0,0,0,11.0,7.0,4.0,-0.11041666666666672,0.015050462380596541,0.030980730340276874,0,14,10.0,1,1
